row_index,truth,h0__ACC,h0__BLCA,h0__BRCA,h0__CESC,h0__COAD,h0__DLBC,h0__GBMLGG,h0__HNSC,h0__KIPAN,h0__KIRC,h0__LAML,h0__LGG,h0__LIHC,h0__LUAD,h0__LUSC,h0__OV,h0__PAAD,h0__PCPG,h0__PRAD,h0__SARC,h0__SKCM,h0__STES,h0__TGCT,h0__THCA,h0__THYM,h0__UCEC,exact__ACC,exact__BLCA,exact__BRCA,exact__CESC,exact__COAD,exact__DLBC,exact__GBMLGG,exact__HNSC,exact__KIPAN,exact__KIRC,exact__LAML,exact__LGG,exact__LIHC,exact__LUAD,exact__LUSC,exact__OV,exact__PAAD,exact__PCPG,exact__PRAD,exact__SARC,exact__SKCM,exact__STES,exact__TGCT,exact__THCA,exact__THYM,exact__UCEC
1078,HNSC,1.7474136e-05,0.025779959,0.012916001,0.0006118259,0.0007322496,1.9845962e-05,8.165461e-06,0.112136565,4.969811e-05,2.520872e-06,2.5079638e-08,7.227929e-06,0.00023809292,0.010465397,0.8216861,8.636826e-05,1.5380703e-05,4.1750056e-08,4.8390785e-07,0.00019532499,0.000127058,0.0047970233,3.7331853e-07,1.9537444e-08,7.468345e-07,0.010106087,7.766e-05,0.027271554,0.012576698,0.0008858651,0.0010382266,2.7355549e-05,2.0787496e-05,0.10904129,7.425315e-05,4.222964e-06,2.5079638e-08,6.311151e-06,0.00022274899,0.014940835,0.81932837,7.067941e-05,4.627268e-05,4.1750056e-08,4.3503724e-07,0.00020323477,0.00014802189,0.00733822,5.2885895e-07,1.9537145e-08,7.92784e-07,0.006675612
1079,OV,0.0003051049,0.004301754,0.12640128,0.053352308,0.01742283,0.013198712,0.039998103,0.0481468,0.012187344,0.010727378,0.00063373643,0.013926115,0.060433798,0.042017292,0.012479433,0.029557087,0.05516399,0.0010567983,0.15824173,0.11998747,0.02335674,0.04454193,0.016004166,0.035464305,0.03982909,0.02126473,0.00063917943,0.0041381833,0.12428032,0.043978345,0.016583279,0.0189171,0.041126072,0.051794704,0.012000442,0.0093172835,0.00074031024,0.015708009,0.053916696,0.044617232,0.009867184,0.032628883,0.06757734,0.0012895964,0.13136896,0.14377992,0.024950366,0.036033835,0.015541387,0.03506784,0.042621013,0.021516465
1080,BRCA,0.00030062106,0.0016294563,0.24836142,0.025603265,0.0021555088,0.007128957,0.00793421,0.0029021553,0.0067445515,0.014091397,0.08803668,0.011412583,0.0031921002,0.0015735449,6.169884e-05,0.010422106,0.0057638697,0.114048116,0.09928483,0.061126597,0.00240774,0.0006488583,0.004059969,0.1072251,0.16868205,0.0052026804,0.00030062106,0.0016294563,0.24836142,0.025603265,0.0021555088,0.007128957,0.00793421,0.0029021553,0.0067445515,0.014091397,0.08803668,0.011412583,0.0031921002,0.0015735449,6.169884e-05,0.010422106,0.0057638697,0.114048116,0.09928483,0.061126597,0.00240774,0.0006488583,0.004059969,0.1072251,0.16868205,0.0052026804
1081,LUAD,2.7289587e-07,1.1460525e-05,7.894137e-05,6.614832e-05,0.00040198799,7.09538e-07,1.9445218e-07,0.0033972694,3.1058153e-07,1.4618744e-08,7.527747e-09,4.424756e-08,3.7868163e-06,0.6652432,0.32401073,3.7177645e-07,6.096361e-08,8.155061e-09,3.7138243e-06,1.1284053e-06,0.00033131996,0.0064345137,1.0498047e-07,4.7018744e-08,4.6887568e-08,1.3730806e-05,2.7514292e-07,8.643249e-06,6.9816604e-05,6.56803e-05,0.00015935818,5.688389e-07,1.9444906e-07,0.0042296723,4.204677e-07,1.6302783e-08,7.527747e-09,4.4143064e-08,2.1916728e-06,0.73419553,0.25776258,3.7140788e-07,6.0964155e-08,8.155061e-09,3.7138243e-06,1.1279644e-06,0.00016883716,0.0033262798,1.04981076e-07,4.7018744e-08,5.2731465e-08,4.3586506e-06
1082,SKCM,0.0013658272,0.00025317102,8.769619e-05,0.0006159729,0.0030568438,0.0021319934,0.00042291512,0.0019428921,0.00043568396,0.00011906743,5.63849e-10,5.069338e-05,0.0029924372,0.009891692,0.006415258,7.930821e-05,0.00023666679,1.2469978e-09,1.3251893e-05,0.0004887553,0.9604601,0.008405464,6.0016384e-05,6.498999e-09,4.335812e-06,0.0004699129,0.0002782553,0.0002263604,6.398158e-05,0.0005345679,0.003614754,0.0020382826,0.00045998726,0.0020445439,0.00078008935,0.00010755681,5.6384974e-10,5.6578415e-06,0.0020628802,0.015094933,0.006734178,6.154242e-05,0.00024498085,1.2469945e-09,1.3257275e-05,0.000727832,0.9593033,0.0050762948,0.00011421923,1.300907e-08,6.631531e-06,0.00040586072
1083,KIPAN,0.018479424,0.005710616,0.02697414,0.03723335,0.0022166665,0.042688258,0.025972085,0.03254143,0.10713946,0.023629293,0.0058201,0.006192033,0.04128708,0.009063284,0.0025221047,0.05435866,0.14881527,0.05284726,0.03388906,0.053805627,0.009217296,0.009108822,0.15323927,0.01282149,0.07835426,0.006073671,0.0012192687,0.004562259,0.005270091,0.018509636,0.0022646203,0.33049327,0.022438379,0.011117479,0.08926674,0.021027947,0.002842336,0.0022531988,0.03426437,0.002077955,0.0019050627,0.035678245,0.17093168,0.0065242895,0.007064856,0.017303951,0.010546353,0.0033212397,0.13592951,0.0025423374,0.059223577,0.0014213508
1084,CESC,0.0042803516,0.0018910799,0.12405179,0.013091811,0.0032050104,0.027300114,0.022537027,0.006656663,0.041005693,0.06133649,0.015114569,0.030593202,0.01796554,0.019066647,0.0040757027,0.057214733,0.0145912655,0.039399497,0.28180346,0.10607754,0.010944585,0.0057433466,0.01235049,0.034556933,0.033932313,0.0112142,0.0002694571,0.0011955515,0.119910255,0.011225898,0.0017496789,0.024272509,0.018177172,0.006065757,0.030716056,0.032928377,0.01540952,0.022161346,0.021461977,0.019431787,0.00404323,0.06032805,0.008269974,0.027269874,0.3574851,0.12289342,0.0062791873,0.0043969126,0.014589699,0.02837678,0.03548878,0.005603694
1085,SKCM,1.2781626e-06,2.858897e-05,3.834026e-06,0.00019835962,2.205354e-05,7.273338e-07,5.658375e-08,0.0001355157,3.7695037e-07,2.794298e-11,1.2491358e-12,9.917128e-13,2.4179144e-06,0.0019658143,0.0011269876,7.534151e-11,8.050114e-11,9.639732e-13,4.1385484e-10,3.3554613e-08,0.996292,0.000215448,8.907661e-12,1.0333934e-11,2.08963e-09,6.595977e-06,6.0383964e-06,5.267929e-07,1.4248707e-08,4.030981e-06,8.208738e-07,9.271386e-08,7.57438e-09,3.2525952e-06,2.1782695e-08,5.978243e-12,1.2491358e-12,3.2333814e-13,2.9400256e-09,5.5659355e-05,6.5450336e-06,6.057042e-12,6.6095164e-11,9.639732e-13,9.1959175e-12,1.8731565e-10,0.9999206,1.6898606e-06,6.2509863e-12,1.0333934e-11,5.8942885e-11,6.656322e-07
1086,LUAD,0.00011542339,0.003049421,0.018927446,0.023431301,0.052449767,0.0021128592,0.0018456881,0.01850417,0.0066834535,0.0030575653,6.122325e-08,0.00026435094,0.105645694,0.1601565,0.065607816,0.0057800813,0.0009540815,4.798478e-07,0.0005303588,0.0021426275,0.0092508495,0.4958564,0.005454204,2.7247333e-07,1.9829413e-05,0.01815934,0.00051438913,0.0044479272,0.013028437,0.022927055,0.047979314,0.0019076435,0.0019331895,0.020546574,0.0062440163,0.0022112366,6.12199e-08,8.130489e-05,0.042121757,0.14632781,0.08394659,0.0057561747,0.0018047085,4.8017415e-07,0.00028902848,0.0019087279,0.013847295,0.5664561,0.0035489474,2.0269582e-07,1.334781e-05,0.0121576665
1087,PRAD,0.00579159,0.0068397108,0.042917415,0.011381943,0.010761907,0.030635493,0.049882658,0.026584966,0.16687228,0.16781896,0.0019304974,0.0067735813,0.06873147,0.03233443,0.0024101958,0.07397776,0.023562938,0.009159653,0.046187997,0.09556344,0.015091927,0.028763834,0.04815545,0.005171727,0.008976949,0.013721247,0.00579159,0.0068397108,0.042917415,0.011381943,0.010761907,0.030635493,0.049882658,0.026584966,0.16687228,0.16781896,0.0019304974,0.0067735813,0.06873147,0.03233443,0.0024101958,0.07397776,0.023562938,0.009159653,0.046187997,0.09556344,0.015091927,0.028763834,0.04815545,0.005171727,0.008976949,0.013721247
1088,HNSC,1.5862091e-05,0.0019486911,0.0006404138,0.00126253,0.0058684703,1.2697702e-05,0.00012117313,0.00824875,9.2394184e-05,1.30939325e-05,5.7669883e-08,0.00018660753,0.005828203,0.24374278,0.5533612,0.00029372307,8.807735e-06,6.4709226e-08,1.0942555e-06,0.0010521978,0.004407328,0.17173563,6.882708e-05,1.409806e-07,1.5037313e-07,0.0010891273,8.387857e-06,0.0018122336,0.0005525367,0.00090880395,0.0026241338,7.685436e-06,6.279622e-05,0.0061707753,0.00010193583,6.266265e-06,5.7669883e-08,0.00025509685,0.0058035543,0.2105812,0.5641248,0.0003909762,4.5271827e-06,6.4709226e-08,1.0754787e-06,0.000949553,0.00063928764,0.20415711,3.126936e-05,1.4096405e-07,1.5037763e-07,0.0008055226
1089,PRAD,0.00028401028,0.00056622206,0.043332238,0.0125441635,0.0017891657,0.008352408,0.0055007176,0.0020627761,0.014151015,0.009834364,0.22137402,0.0058832793,0.0020055666,0.0015626801,5.6303317e-05,0.008744837,0.0068123047,0.09298979,0.182958,0.10259771,0.003263341,0.0005201925,0.0052756923,0.10357049,0.16062504,0.003343678,0.00026230337,0.0011618404,0.037668336,0.009455391,0.0031029487,0.005135299,0.01444855,0.0034594028,0.017638413,0.00996556,0.1861048,0.050944693,0.0011888144,0.0035134638,6.5064705e-05,0.009403298,0.008962992,0.1906568,0.14896928,0.087852485,0.0049118814,0.0006987124,0.0036078293,0.10070208,0.09538032,0.0047394433
1090,THCA,0.00029246724,0.00034212536,0.008200388,0.0053402656,0.003342602,0.00037983424,0.0051031043,0.00040140186,0.0018753132,0.006769544,0.003518347,0.012252692,0.0030104092,0.0030614627,0.0004946978,0.0016788393,0.0008365626,0.0062007005,0.018923111,0.0054613873,0.0140194595,0.0007098723,0.0015760872,0.8862997,0.007238012,0.0026715486,0.00013688634,4.411792e-05,0.0019314232,0.0014404311,0.0015063658,0.00012391219,0.002916162,0.00012779166,0.0006656946,0.002286243,0.00102441,0.0048478185,0.0005005407,0.0011715272,0.0001717261,0.00060088426,0.00028516285,0.0021695488,0.0065803956,0.0019066599,0.012602483,0.00019283482,0.00036540185,0.9535074,0.001995729,0.0008984399
1091,SKCM,2.7991192e-07,7.6143533e-07,6.8111326e-08,8.977444e-06,1.5350133e-05,1.4904564e-06,6.8667246e-11,3.766354e-06,5.7143126e-09,4.9450457e-12,9.440058e-13,5.1393895e-10,3.093161e-09,7.393776e-06,0.0004454636,1.706733e-12,6.4587835e-11,1.5801612e-12,3.183045e-12,1.0931449e-06,0.9994921,1.4052456e-05,1.1556787e-12,2.0009023e-12,1.0770348e-10,9.264514e-06,5.9050826e-06,3.0457286e-07,1.4160906e-09,8.476612e-07,4.0023933e-06,8.011124e-09,6.053524e-11,7.9940236e-07,1.1534196e-09,4.935666e-12,9.440058e-13,7.873204e-11,1.4019948e-10,3.1758996e-06,5.5457233e-05,1.7067315e-12,6.4587835e-11,1.5801612e-12,3.1766473e-12,1.3238349e-08,0.99992687,1.0211722e-06,1.1556787e-12,2.0009023e-12,3.0049692e-11,1.6200606e-06
1092,THYM,0.0002819471,0.00012581983,0.026648376,0.013019463,0.00014712074,0.0014699821,0.005509268,0.00040746175,0.0075451974,0.014536308,0.6560191,0.009810609,0.0007044605,0.00041965285,6.865114e-06,0.0019264102,0.0022159761,0.05156433,0.05287788,0.02626021,0.0006862415,0.00011703611,0.01072856,0.039001416,0.076332785,0.0016374675,4.6998353e-05,0.00015319222,0.035045218,0.018454978,0.00019412203,0.0018007214,0.005356876,0.0006396054,0.009415805,0.012075951,0.53524685,0.0039041126,0.0010228741,0.0006527408,1.0313508e-05,0.002861332,0.003004957,0.076367185,0.08067516,0.038395103,0.00067679584,0.00015055404,0.011800195,0.060395624,0.10032281,0.0013300143
1093,LGG,0.00028208966,0.0008594793,0.0024328188,0.00038519615,0.0029518048,8.8114786e-05,0.19680716,0.0016936794,7.6427365e-05,9.678487e-05,0.001322339,0.75520945,0.0008429736,0.0006071191,0.00053447316,0.0120256515,0.008648865,0.0001090274,0.00029692246,0.008047415,0.00039668995,0.0013464229,9.2549715e-05,0.000108655826,0.0002662725,0.004471723,8.289465e-05,7.512844e-06,9.7313405e-06,2.4692984e-06,6.166705e-05,1.5805847e-06,0.042835005,4.3108892e-05,1.2227432e-06,2.9288506e-06,7.5986286e-06,0.95605844,2.2158454e-06,1.6091924e-05,4.4289627e-06,5.993047e-05,0.0005531871,2.4749804e-06,2.2889162e-06,3.638995e-05,2.4451072e-05,2.0960451e-05,1.1909458e-06,7.3440424e-07,2.7783203e-06,0.0001588386
1094,GBMLGG,0.0013244923,0.00035414202,0.004314242,0.00090340246,0.0003832758,0.00044900345,0.1684432,0.0016745953,0.0010477217,0.00467902,0.14411376,0.6289776,0.0010266156,0.0005173304,2.3485523e-05,0.0003572804,0.0009449501,0.01467546,0.011856413,0.0028339617,0.0003106469,0.0003863925,0.00047233963,0.0029540104,0.0049360814,0.0020406009,0.00035969904,0.00014985878,0.0020184505,0.00036591792,0.00021188227,0.00021835674,0.19937924,0.0012152548,0.0010108066,0.0014991305,0.06357657,0.70418227,0.0005002043,0.00043037618,1.1462956e-05,0.00026251475,0.00088402774,0.0068438225,0.009184706,0.0011516985,0.0003143946,0.00029304987,0.00025384876,0.0015619341,0.0026642792,0.0014562985
1095,BRCA,0.006380412,0.008104202,0.20329416,0.004676538,0.037384074,0.0013493531,0.008081097,0.09412658,0.0011073725,0.0005132758,5.659844e-07,0.0008931806,0.02856314,0.031350944,0.16943252,0.16645771,0.0068222443,1.0897868e-06,0.0017903378,0.0018586336,0.0033794732,0.18894102,0.0019369597,4.996057e-05,5.2758976e-05,0.03345231,0.000783685,0.0020004802,0.29049006,0.002614818,0.04432423,0.00033519563,0.009962509,0.05525588,0.0005955266,0.00073966157,5.136431e-07,0.0009858927,0.021166477,0.011310203,0.07531261,0.23025212,0.003436709,9.40874e-07,0.0010388651,0.0025306114,0.0010868678,0.20241036,0.00027228627,1.8744515e-05,2.6669977e-05,0.04304808
1096,THCA,0.00039457393,0.00034363478,0.003986498,0.007265725,0.0022516656,0.00031355274,0.004242009,0.0006570699,0.00054616696,0.0009950367,0.0069157747,0.004067584,0.0014009917,0.0022141295,0.00023300992,0.0014747835,0.0035191386,0.0153495865,0.008095138,0.005069122,0.011703615,0.0010445697,0.0018769044,0.9097934,0.0031119217,0.0031343747,0.0006942961,0.0001476486,0.0024161546,0.0058543673,0.004496025,0.00035559668,0.008273096,0.00038323036,0.00047155516,0.000727642,0.00579186,0.004510733,0.00032761952,0.0017035409,0.00022939872,0.0009009562,0.00380914,0.010464174,0.004375533,0.003049011,0.040948417,0.0012171274,0.00077843433,0.8933093,0.0012493046,0.003515762
1097,STES,0.00033292023,0.007963192,0.00064677774,0.0015277158,0.042080496,0.001806527,9.4819596e-05,0.0050612087,0.0011369486,0.00034365495,5.324594e-09,1.852628e-05,0.0053826664,0.008640224,0.23012841,0.00018250219,0.0006440823,2.465742e-09,5.769876e-06,0.00047018554,0.00038376712,0.6896862,0.00027753625,1.0255893e-08,2.0752132e-08,0.0031858596,0.00014636328,0.015150483,0.00059358036,0.0022166576,0.024929872,0.0016920835,0.00017196812,0.0067096055,0.0039446717,0.00020848813,5.324594e-09,8.204827e-05,0.009573109,0.010723916,0.23674068,0.0002446191,0.00042084052,2.465742e-09,6.548657e-06,0.00067037065,0.00038922427,0.6812329,0.0006493947,1.0255903e-08,2.0753552e-08,0.0035024863
1098,HNSC,0.003315735,0.024603898,0.019518029,0.003457643,0.012188958,0.004825454,0.033304475,0.23436376,0.004465929,0.0020058185,2.4466019e-05,0.007833321,0.111046664,0.09419429,0.023399813,0.035281442,0.014942431,4.8667666e-06,0.0023301512,0.06549166,0.01116119,0.26685274,0.004396545,9.06679e-06,0.0010138117,0.019967906,0.0019589372,0.03300569,0.01843638,0.0047263294,0.01987395,0.0037016184,0.03871477,0.19389124,0.0107028335,0.0027211844,2.4574967e-05,0.0029239352,0.06171279,0.035301376,0.020817617,0.03558429,0.019241864,4.5253537e-06,0.0012283707,0.056666464,0.0076431986,0.37817168,0.0035234573,8.550056e-06,0.0010164772,0.04839786
1099,STES,0.0014811584,0.0032330684,0.010167869,0.0033725735,0.01224462,0.0010419979,0.00147991,0.0032838006,0.008387585,0.0012461601,4.1231095e-07,0.00015430375,0.22522819,0.014657088,0.12521823,0.0046431534,0.00086952216,2.9697494e-06,0.00018640814,0.0014067721,0.0016266478,0.5084955,0.059516296,1.1331916e-06,3.3748706e-06,0.012051207,0.0019457211,0.0026962939,0.010137103,0.0018660886,0.024994088,0.0006315506,0.004267615,0.00095195475,0.008251303,0.0005184472,4.1231095e-07,0.0002847024,0.07704882,0.0073265973,0.09949378,0.0026660366,0.0011868087,2.9697494e-06,0.00015416945,0.000873297,0.0023529376,0.68735516,0.029505244,1.132811e-06,3.3713336e-06,0.035484362
1100,SARC,0.00021595086,0.004198694,0.055092666,0.03953837,0.020602396,0.0049377577,0.05386692,0.008121417,0.006782965,0.007955688,0.05567232,0.015921474,0.020469546,0.01403125,0.007998233,0.04285603,0.03140852,0.04157455,0.24066049,0.108873814,0.009680836,0.0075491522,0.012867044,0.08294966,0.07858539,0.027588848,0.00014817348,0.0038656371,0.05260694,0.037179388,0.010854803,0.006979364,0.050447676,0.009108637,0.011758675,0.006735318,0.04497988,0.008129609,0.023709416,0.017082749,0.00968276,0.04623627,0.02417542,0.03131402,0.293894,0.12188805,0.005065839,0.0068237702,0.010153138,0.072167866,0.08021786,0.014794783
1101,LUAD,0.009612979,0.014742618,0.13513914,0.06614067,0.03578968,0.026217438,0.026960988,0.036390163,0.025820836,0.020404551,5.5868754e-06,0.0028716226,0.12898424,0.09589303,0.03890529,0.04368145,0.033887,1.2049536e-05,0.017397588,0.022566425,0.025030253,0.10612513,0.046469368,0.00040042587,0.0009386317,0.039612852,0.009612979,0.014742618,0.13513914,0.06614067,0.03578968,0.026217438,0.026960988,0.036390163,0.025820836,0.020404551,5.5868754e-06,0.0028716226,0.12898424,0.09589303,0.03890529,0.04368145,0.033887,1.2049536e-05,0.017397588,0.022566425,0.025030253,0.10612513,0.046469368,0.00040042587,0.0009386317,0.039612852
1102,OV,0.0002917685,0.024432816,0.035291966,0.006756217,0.0054657203,0.002428848,0.004434746,0.021620572,0.0071103293,0.0038180412,1.4791383e-05,0.0015165819,0.009787563,0.010900166,0.01740376,0.652812,0.13191698,0.00015714747,0.002691302,0.015346258,0.0012904695,0.027467301,0.010507758,0.0002131353,0.0007270151,0.0055967914,0.0005477088,0.028829416,0.03468935,0.007589444,0.0063100583,0.001311628,0.008748448,0.066519655,0.0055006063,0.0031982341,9.270423e-06,0.0020671084,0.006348857,0.019833256,0.020439016,0.5974209,0.13153364,0.00013338971,0.001633499,0.013985414,0.00069058983,0.03406886,0.002482117,0.00016259939,0.0006933363,0.0052535473
1103,PRAD,0.00025302413,0.0006568859,0.16694942,0.025672205,0.005708351,0.0047616987,0.014257639,0.0056814584,0.019325625,0.018823244,0.0510193,0.012023717,0.005077642,0.0057545057,0.001457224,0.048783388,0.00708942,0.02312132,0.38542366,0.043508653,0.0039723096,0.0044438276,0.0019728548,0.09957145,0.039231256,0.005459858,0.00010341927,0.00048473265,0.16058011,0.02297454,0.0037236402,0.003329826,0.011890071,0.0052388282,0.014111608,0.018065752,0.052679118,0.0057153716,0.0054782126,0.0058611277,0.0015981124,0.050277837,0.005101496,0.033597883,0.41332424,0.043665424,0.0030305528,0.003562335,0.0014436267,0.095115796,0.035934873,0.0031115059
1104,OV,0.0007693824,0.0008952663,0.1318791,0.02956323,0.0043897755,0.0008791032,0.04407038,0.0012673524,0.027193952,0.03518516,0.2538479,0.013859256,0.0032622411,0.0014697365,7.2928226e-05,0.011288609,0.0011286081,0.16758668,0.091470174,0.0348356,0.0065250485,0.006889717,0.0013602083,0.07165005,0.049223974,0.009436584,0.00052337773,0.00080359203,0.112179,0.031682186,0.0025436797,0.0020596297,0.037305277,0.0013980482,0.025310159,0.034652613,0.30416656,0.014550778,0.0026273062,0.0014127085,9.2445756e-05,0.009280881,0.0012699077,0.16163157,0.06833276,0.034675583,0.00515538,0.005975411,0.0021084547,0.05805348,0.07603526,0.0061739213
1105,GBMLGG,0.0012870121,0.0007159005,0.006671631,0.0043560606,0.0046336874,0.001017207,0.65338993,0.0013261652,0.0021209277,0.004820133,0.00046551437,0.16566738,0.012966697,0.010460763,0.0017794177,0.0015905994,0.0024309228,0.003561308,0.00368765,0.065792724,0.005518552,0.005716019,0.0007136862,0.002623335,0.0011733315,0.035513345,0.00405679,9.0100686e-05,0.0014261205,0.0006515068,0.0011848265,0.00033994715,0.80868095,0.00032447278,0.0013438101,0.0020374383,0.000142033,0.14214496,0.0025227498,0.0051553203,0.00043355217,0.00039084748,0.0014200668,0.0012387944,0.00073716696,0.011402452,0.002348133,0.0017773616,0.00041111335,0.00036013007,0.00023762626,0.009141611
1106,BRCA,0.0017297488,0.012800046,0.3520827,0.039272133,0.0026372839,0.013424726,0.062002476,0.0050118314,0.017845375,0.015971266,0.02467489,0.013688491,0.022919223,0.0032969823,0.00047740305,0.014380144,0.00805439,0.14469044,0.054063775,0.03231663,0.003601394,0.0099523645,0.0054858956,0.036944043,0.08232608,0.020350264,8.691572e-05,0.023127733,0.17137335,0.029518323,0.0054180697,0.22218262,0.07097139,0.00287715,0.031610247,0.052825786,0.009136531,0.0055958554,0.075004034,0.00075016776,0.0009823771,0.004352051,0.027831055,0.014624328,0.022813968,0.021960674,0.0013287944,0.0077065923,0.021317326,0.004731261,0.16804565,0.0038277996
1107,LAML,0.00030994325,0.0010639379,0.0034630036,0.005509261,0.004577843,0.0015276491,0.49704933,0.0013649234,0.0011783168,0.0018233384,0.022466289,0.39939842,0.0020067021,0.00074621785,0.0007315905,0.0019044735,0.0064669824,0.0028693574,0.0022795417,0.009544673,0.0032073478,0.0024289682,0.00089724094,0.0037947486,0.0032352777,0.020154651,9.205023e-05,0.0004378973,0.003886733,0.006638277,0.0036363523,0.0014095285,0.5654852,0.0010662429,0.0009277993,0.0012237217,0.08513518,0.257824,0.0036779637,0.0010322043,0.0007450402,0.0023118502,0.0054216455,0.0015814609,0.0033793997,0.0122613525,0.0070081544,0.001484072,0.00092236605,0.004312696,0.009403034,0.018695835
1108,LUSC,2.2667322e-05,0.00015242354,0.00029116767,4.2072985e-05,0.0017488651,4.9815335e-06,4.7388872e-05,0.004701206,5.410048e-05,5.416102e-06,5.465903e-11,4.058243e-06,0.007845924,0.0071727093,0.948923,0.0028842052,2.4793526e-05,1.1296407e-10,4.1811654e-06,8.4171625e-05,0.0006318081,0.023614073,2.5225286e-06,6.344602e-11,3.2928915e-06,0.001735005,3.6919468e-05,0.00015853356,0.00038252247,5.3979147e-05,0.0013270128,1.8157083e-05,7.3169795e-05,0.0036074407,8.086126e-05,4.5821766e-06,5.465903e-11,2.2845866e-07,0.005377006,0.010706825,0.94133884,0.0014996822,4.067815e-05,1.1296407e-10,3.0916954e-06,6.371413e-05,0.00039299962,0.032795265,2.5651045e-06,6.1307626e-11,5.764202e-06,0.0020301936
1109,STES,0.0026070492,0.030452348,0.0037767563,0.006283466,0.021748448,0.0024234797,0.009487374,0.03290411,0.0024709487,0.0011187402,5.9317298e-08,0.0008948787,0.011364338,0.017193971,0.019009383,0.004903087,0.0041290475,4.6678372e-09,8.717911e-06,0.001410414,0.0034016564,0.74041474,0.0034797161,1.2192462e-08,0.00015827389,0.080358975,0.0007147841,0.02837446,0.002305575,0.0027478172,0.030771144,0.0002744068,0.01291666,0.033016764,0.0007300197,0.00090378156,5.9271166e-08,0.0001435675,0.005269654,0.006540463,0.01470298,0.004942347,0.005150272,4.629422e-09,3.4710492e-06,0.00078429055,0.0013243858,0.7322332,0.0008004046,8.64097e-09,0.00015037858,0.11519893
1110,LUSC,0.014316215,0.2430119,0.19538297,0.02126451,0.016566694,0.007509155,0.004559174,0.07141627,0.0075559635,0.001295195,6.8391955e-08,0.0016805374,0.008374416,0.022858543,0.10668952,0.07182379,0.02923304,1.2700262e-07,0.0013196896,0.011199419,0.017527433,0.13474585,0.0029048277,1.8531526e-05,0.0005655048,0.008180628,0.018848142,0.0819102,0.20556113,0.022751838,0.038348068,0.006272843,0.0058018155,0.103488475,0.009262122,0.0017465291,6.900329e-08,0.0028626602,0.014180219,0.042524472,0.08362918,0.08263854,0.03556882,1.2589129e-07,0.0026371905,0.01370477,0.020513296,0.18290667,0.0019199114,2.0927593e-05,0.0005937585,0.022308195
1111,LAML,8.772893e-05,4.9838556e-05,0.0014799183,0.00045464386,0.00017438499,0.00019243135,0.00018997176,3.138464e-05,0.0005526201,0.0008820048,0.98664665,0.00016456487,0.00019129911,3.447694e-05,1.9382865e-06,0.00028630145,4.8777663e-05,0.002150194,0.0027880177,0.00040263435,0.00022052923,3.561584e-05,0.0003749763,0.00040301622,0.0018791439,0.00027706934,1.434612e-05,2.2330218e-05,0.00039575846,0.00018520237,7.009323e-05,4.174547e-05,0.00012315316,5.0761005e-06,0.00032116834,0.00031021656,0.9963241,0.00013620389,5.918173e-05,1.5572663e-05,4.4396418e-07,8.086949e-05,2.0504496e-05,0.0005615454,0.00034714717,5.2932653e-05,0.00010485558,1.4021082e-05,0.00012760673,0.00014676938,0.00037949503,0.00013953778
1112,HNSC,0.01740638,0.01717875,0.010473943,0.16552645,0.065485686,0.009225471,0.0040281774,0.37492752,0.005390597,0.005739545,1.7624112e-07,0.00042591966,0.027913162,0.02950285,0.072236456,0.0055317446,0.026272053,1.9983634e-07,0.00059750467,0.0030165873,0.024698133,0.08631505,0.03756614,2.3747545e-05,0.0018650782,0.00865272,0.01740638,0.01717875,0.010473943,0.16552645,0.065485686,0.009225471,0.0040281774,0.37492752,0.005390597,0.005739545,1.7624112e-07,0.00042591966,0.027913162,0.02950285,0.072236456,0.0055317446,0.026272053,1.9983634e-07,0.00059750467,0.0030165873,0.024698133,0.08631505,0.03756614,2.3747545e-05,0.0018650782,0.00865272
1113,ACC,0.9923883,0.00015292314,0.0001372021,0.00021437937,6.281833e-05,0.000349472,0.0005314598,0.00042810236,0.0025384375,0.00077816873,1.1097169e-06,0.00012851742,0.00014281257,0.000320118,6.838977e-05,4.6607947e-05,5.075842e-05,1.3653453e-06,8.509193e-06,4.230004e-05,0.0007852655,0.0001053284,0.0005683598,1.0043679e-05,3.9906013e-06,0.00013527607,0.99963874,8.002883e-07,2.019968e-06,8.567979e-07,1.0947872e-06,4.0922887e-06,7.4496625e-06,3.2304308e-07,0.0003023353,7.866611e-06,2.291717e-09,1.0788555e-06,2.6503804e-07,1.8666564e-06,1.1954417e-07,5.376408e-08,1.5636319e-07,3.320147e-09,1.0174783e-08,1.9139242e-07,1.9993142e-05,7.909721e-07,7.3375304e-06,1.5312683e-08,1.9436747e-07,2.3020066e-06
