true_class,predicted_class,correct,margin,entropy
KIPAN,KIPAN,True,0.6973867312972196,0.9946833037965696
HNSC,LUSC,False,0.10897789557434046,2.275184506996778
THCA,THCA,True,0.890646657602165,0.5355767816401009
PCPG,PCPG,True,0.19954965483650774,2.4057245147358555
BLCA,BLCA,True,0.26633302648685775,1.2225661715353051
GBMLGG,PRAD,False,0.04433051533901565,2.7100770559671075
COAD,COAD,True,0.08979858922719408,2.5428070124529745
BRCA,OV,False,0.034055722376130915,2.456435724968905
KIPAN,KIPAN,True,0.16322895998196238,2.1862330729738195
GBMLGG,LGG,False,0.1878129684419726,1.0326879163399605
PRAD,PRAD,True,0.08353588780532081,2.7611367781030567
PRAD,PCPG,False,0.1325071469474019,2.635783377157564
GBMLGG,GBMLGG,True,0.1696725257924473,0.8329485114767013
HNSC,HNSC,True,0.04929719901190546,2.581868426127169
BRCA,BRCA,True,0.6040939510098748,1.614208083041201
KIPAN,TGCT,False,0.12052358571937255,2.0639697406708546
OV,KIPAN,False,0.00821159050645083,2.968224481598985
CESC,CESC,True,0.12797974667227943,2.426784297689681
OV,OV,True,0.07646540266649657,2.5615485842426753
SKCM,SKCM,True,0.5378803201960719,1.517658952512214
LGG,GBMLGG,False,0.007303118298698841,1.1169886705280927
LUAD,LUSC,False,0.2755202216828965,0.7634705129503886
DLBC,UCEC,False,0.047279135642149916,2.438275986078766
HNSC,LUSC,False,0.12284657301777102,1.527036146139911
KIPAN,OV,False,0.05040880100982023,2.6334763987209087
BRCA,BRCA,True,0.2583896812806867,2.1846031634435783
SARC,SARC,True,0.00315168483885353,1.7962267775302339
HNSC,STES,False,0.0925820785208148,2.656127716808845
SARC,PAAD,False,0.04846973376166183,3.0089639090018814
KIRC,KIRC,True,0.40709500994978864,0.7734884911758022
LIHC,TGCT,False,0.2045333319705602,2.102307003575
THCA,THCA,True,0.9000147950501247,0.496403509890879
BRCA,BRCA,True,0.2339008886753206,1.9318549494666435
OV,OV,True,0.44421860502519384,1.9703777659741384
STES,HNSC,False,0.008736774157550198,2.584841488961461
PRAD,KIRC,False,0.12331122130036026,1.6840982942643485
SARC,LUSC,False,0.21547345500157478,1.3628568536787005
KIRC,KIRC,True,0.24036068644824743,1.488653983451217
LAML,LAML,True,0.08970872300774203,2.6078511849325117
KIRC,KIPAN,False,0.03851530053834351,2.547731344846747
GBMLGG,GBMLGG,True,0.2537020375321377,0.7981758056830424
COAD,STES,False,0.48339990832704327,1.1041772692694614
STES,STES,True,0.7283798318876094,0.9784672569152746
LUAD,OV,False,0.03622922188892405,2.277491837637617
UCEC,UCEC,True,0.8945905218580917,0.39419420471190375
COAD,COAD,True,0.2827924273378777,0.8152073221614062
LIHC,OV,False,0.0001099109722431657,2.582294801137863
CESC,KIPAN,False,0.034602579997436406,2.798011688239791
STES,STES,True,0.5647283725150205,1.6094973257037484
KIPAN,SARC,False,0.0057831929386213815,2.8392045931675653
BRCA,BRCA,True,0.5860914599118747,1.3874665840032157
KIPAN,SARC,False,0.0038730279553522012,2.846403263077835
HNSC,HNSC,True,0.04306244760204364,2.4359010122166342
LAML,THYM,False,0.07983083726506077,2.021899526634304
GBMLGG,UCEC,False,0.01361647099658829,2.722428820422648
PRAD,PCPG,False,0.08124136763016299,2.683854870371161
COAD,COAD,True,0.8452358132682314,0.7188696361931348
OV,OV,True,0.1651729786203318,2.3837307577505773
GBMLGG,LGG,False,0.36479001826217416,1.0061356025221964
CESC,BRCA,False,0.04477258009399576,2.9898822491700723
STES,STES,True,0.6749473825536891,1.147243356417477
KIRC,KIRC,True,0.10014863317082456,0.9893512660395882
STES,STES,True,0.11267680699965135,2.401374659769847
OV,LIHC,False,0.018489614341085203,2.5361742843898605
UCEC,HNSC,False,0.08471297905750116,1.84943248249703
STES,STES,True,0.7709905567787132,0.6080020154070783
STES,STES,True,0.11560410164408785,2.7164369635759504
SKCM,SKCM,True,0.9467294760049897,0.25830210257291625
SKCM,SKCM,True,0.7695277240299199,0.7204872916354441
GBMLGG,PCPG,False,0.027295267845507093,2.917013676129352
LAML,LAML,True,0.9934202417125705,0.04241943440213091
LIHC,LIHC,True,0.3527162446694485,1.70189214269661
LGG,GBMLGG,False,0.18117124711193072,2.6446384188519754
BRCA,HNSC,False,0.08247265125279044,2.1273565677080315
KIRC,PRAD,False,0.027381342633340744,2.6008498083053415
CESC,BLCA,False,0.7095894876121507,0.46496373315747014
THCA,THCA,True,0.973839825967924,0.13845916582409373
STES,STES,True,0.29340516419620166,1.6434117923234497
SARC,GBMLGG,False,0.0347376925287779,2.7684842803942837
SARC,SARC,True,0.27766878542458584,2.5851266897268372
BRCA,PAAD,False,0.06952278320877076,2.5918794425654474
THCA,THCA,True,0.9380907746644236,0.3389420866390964
LIHC,LIHC,True,0.13781576899839962,2.697936920787316
COAD,COAD,True,0.7452805803755475,0.7986212821966868
COAD,COAD,True,0.8638149899795663,0.4226338095901933
LGG,LGG,True,0.1767170924611992,0.9325687503229994
BRCA,BRCA,True,0.7530797619285766,1.049158495435458
SKCM,SKCM,True,0.9014958016011051,0.42768070873979736
BRCA,BRCA,True,0.15844973630329381,2.357471340048372
KIRC,PRAD,False,0.02221041921162227,2.774053652045952
LIHC,LIHC,True,0.10477286743106204,2.772391406993533
KIPAN,KIPAN,True,0.027485209137386446,2.764134179831892
KIPAN,KIRC,False,0.28927118643523336,1.2619841264815204
BRCA,PRAD,False,0.1628979959429105,2.425968881915553
KIRC,KIRC,True,0.043881362695499276,2.8975242237288614
LGG,LGG,True,0.11906398449963784,1.0243253185479226
TGCT,TGCT,True,0.09676402895101277,2.6804879496785583
PRAD,SARC,False,0.016195103993684262,2.8763254204875186
KIPAN,LIHC,False,0.06039110672384494,2.907935033605275
GBMLGG,GBMLGG,True,0.09758347156217756,1.4261858507194076
LIHC,COAD,False,0.38339355415865506,1.8644725646726095
KIPAN,PCPG,False,0.019511035888882727,2.780657156335047
PRAD,PRAD,True,0.050338788179813354,2.7097143370412766
KIPAN,PRAD,False,0.09062796562093645,2.6291615595682845
LUAD,PRAD,False,0.048035718125943885,2.810733693979881
THYM,GBMLGG,False,0.14533680256605838,2.604990375531994
STES,STES,True,0.0901999859624028,2.494330626560822
STES,STES,True,0.6258814316492952,0.9790508232801759
BRCA,LUAD,False,0.013260185683803383,2.4211004793505633
KIRC,KIRC,True,0.27922152666759925,1.3878720470648402
GBMLGG,LGG,False,0.10611817206703522,1.542487235984624
LUAD,LUSC,False,0.4859354313522226,0.9407444008934049
KIRC,KIRC,True,0.05914911840714804,2.668545667084759
BRCA,SARC,False,0.017205685597451573,2.9494904365247048
COAD,COAD,True,0.49451986609737913,1.8747849998842003
LAML,LAML,True,0.9852052016586094,0.08078604436572362
COAD,COAD,True,0.48590864986305704,1.7106878890855015
THYM,THYM,True,0.0023433266935376507,2.556737062076176
GBMLGG,GBMLGG,True,0.7044896864404459,1.0653793491179713
PRAD,PCPG,False,0.11544882095058356,2.4568342914751935
PRAD,THYM,False,0.011450187216244356,2.5161110967466143
LUAD,LUAD,True,0.16360041856664997,1.7083759080334553
STES,HNSC,False,0.011418997932850034,2.2250776001575674
KIRC,KIRC,True,0.7654013167432139,0.7343993998491546
KIRC,KIPAN,False,0.1604031867803265,1.015244374909436
GBMLGG,GBMLGG,True,0.2282332075376245,1.1589882008686323
SKCM,SKCM,True,0.9874081701967795,0.05692886753691718
BRCA,BRCA,True,0.27702751417164173,2.5499885845210555
BRCA,LUSC,False,0.20330909539793393,1.5490075101965277
KIRC,KIRC,True,0.02687603230864455,2.4680249182711127
STES,STES,True,0.7454994552959278,0.8410579890527556
GBMLGG,LGG,False,0.2916443406634564,0.7053791374644292
KIRC,KIRC,True,0.08879962534569327,2.6330839798823544
PCPG,KIRC,False,0.06473868851678057,2.840398857041687
UCEC,UCEC,True,0.9547733317725093,0.21884533334677306
SARC,SARC,True,0.010111212739824516,2.873840646155048
BRCA,BRCA,True,0.679883486935669,1.2956581972909818
OV,OV,True,0.13564565513062155,2.6054098493881814
KIPAN,LIHC,False,0.040131789235163945,2.68777653509544
PRAD,PCPG,False,0.13969325411240066,2.6230557014149865
BRCA,BRCA,True,0.23456342829712215,2.089549967182346
LIHC,LIHC,True,0.20097283018915463,2.606826372760959
PRAD,PRAD,True,0.44733651412047704,1.651865706588323
PAAD,OV,False,0.04360420882620511,2.542909510856598
HNSC,LUSC,False,0.29845538968041063,1.2438201121560015
HNSC,COAD,False,0.24026594235555823,1.8456182141531703
LUAD,LUSC,False,0.5182904304658515,0.9238647042828071
OV,TGCT,False,0.01743984822915262,3.0537899397066766
STES,HNSC,False,0.03093981795693801,2.542610863350864
THCA,THYM,False,0.0694274126870554,2.046512118366432
HNSC,OV,False,0.032458633139088755,2.3458525781482695
CESC,CESC,True,0.26650373338149014,1.6566348781550206
COAD,COAD,True,0.698594279748422,1.3471679705530264
BRCA,OV,False,0.09842814254731067,2.3429314238025003
LAML,THYM,False,0.36993326410251937,1.4812800756806102
STES,STES,True,0.9252290323199176,0.29491713656945434
PRAD,PCPG,False,0.06086624891033468,2.4519871428416704
ACC,STES,False,0.22924357895142594,1.2120183182001478
OV,OV,True,0.11119145372418734,2.642295852013742
STES,STES,True,0.08162769297791,0.800066336595734
LAML,THYM,False,0.3435385030404202,1.4990457161393547
PRAD,PRAD,True,0.06394185043201486,2.766857159228941
UCEC,LUSC,False,0.6286571915730375,0.6896559148145134
BRCA,LUSC,False,0.05395216121037458,2.2869251979397816
OV,STES,False,0.018756851234567662,2.4970955481815404
STES,STES,True,0.2643222508843264,1.0050596506477008
UCEC,UCEC,True,0.25523951797863365,1.387206046375792
GBMLGG,GBMLGG,True,0.04592649410622546,2.7500871379029164
BRCA,BRCA,True,0.86725125259767,0.618162528157211
STES,STES,True,0.5191277244388839,1.4093074123092793
STES,STES,True,0.17939524233574947,2.2977205012072908
COAD,COAD,True,0.840916338370956,0.6711292439482563
BRCA,SARC,False,0.017070219922274213,2.9956510068789703
KIPAN,KIPAN,True,0.4359475812820279,0.6279290843728345
BRCA,BRCA,True,0.12481722823806798,2.6141432172023027
SKCM,SKCM,True,0.9963242660768609,0.024650405717891444
GBMLGG,GBMLGG,True,0.07365744630316412,1.3869675260390575
BRCA,THYM,False,0.029871252575182056,1.9584053819346643
LIHC,SARC,False,0.2052093780769947,2.6107443726159016
HNSC,STES,False,0.4950196682070675,1.6492720490594717
GBMLGG,GBMLGG,True,0.08830627351234888,0.7859262035838847
BRCA,BRCA,True,0.5545239828564698,1.5873423196604357
OV,PRAD,False,0.0003657936716007365,2.940172091609333
PRAD,PCPG,False,0.02723640026231905,2.6525524949180164
BRCA,OV,False,0.40021750410535584,2.103890881848219
TGCT,TGCT,True,0.15021654799110773,2.570734920130116
OV,OV,True,0.04579873111129823,2.724980042959002
THCA,THYM,False,0.36993326410251937,1.4812800756806102
LIHC,LIHC,True,0.4864553906929956,1.9162010462422334
OV,OV,True,0.06726546906570882,2.2371914222563576
PAAD,LUSC,False,0.3148822267566961,0.9849368040369094
KIRC,KIRC,True,0.4431266806850265,1.2758562896843075
GBMLGG,GBMLGG,True,0.009094686406288965,0.7802874195542492
ACC,ACC,True,0.14334497718399958,2.4637103014925636
PCPG,PRAD,False,0.009309113779936831,2.9807855770720724
BRCA,BRCA,True,0.23617246081659854,1.998287500781858
BRCA,HNSC,False,0.05896395497853871,2.4953131330725795
LUSC,HNSC,False,0.15500837384240454,2.1290661689563164
PCPG,PCPG,True,0.6892593074248841,1.0761629676028683
BRCA,BRCA,True,0.008030429495080704,2.538419414397166
KIRC,KIRC,True,0.3115793139526684,1.3783801785783683
LUSC,LUSC,True,0.06251737693157855,1.798719646210512
THCA,PCPG,False,0.04208113288909113,2.2235487254592887
LUAD,PRAD,False,0.12289473655878713,2.844081985719413
GBMLGG,GBMLGG,True,0.07722170623989644,2.645534749403545
STES,STES,True,0.29148483912550593,1.9182243880570893
KIRC,KIRC,True,0.18483271815349922,2.4155979261437883
OV,OV,True,0.277160033390047,2.174976040836708
OV,KIPAN,False,0.1284431938440272,2.501961549989128
BRCA,THYM,False,0.26730954490983344,1.5672819392438864
LUSC,LUSC,True,0.5339253808198406,1.255541532156823
ACC,ACC,True,0.9012517028501037,0.45544726389738716
COAD,UCEC,False,0.3129295085531807,1.806010186598729
PRAD,PRAD,True,0.007406681484605854,2.853524423853951
BRCA,HNSC,False,0.007580354293516445,2.366999331162584
HNSC,CESC,False,0.005604564771480719,2.615508759500258
HNSC,GBMLGG,False,0.030847728029759713,2.8850792668448766
HNSC,CESC,False,0.010789514239829656,1.9375239779263038
CESC,BRCA,False,0.12767068928771505,2.532492551917315
COAD,STES,False,0.7434038145215722,0.705043703041514
KIPAN,KIPAN,True,0.5585895166457326,1.5804118074190754
HNSC,HNSC,True,0.11436257808016338,2.5244289909035893
BRCA,BRCA,True,0.7168835618593874,1.1864641117294115
BRCA,BRCA,True,0.38704822912737685,2.2118590764761166
BRCA,GBMLGG,False,0.004983291497516085,2.5835941637553503
KIPAN,PCPG,False,0.1773718349722999,2.5489043318751583
KIRC,KIRC,True,0.37135901087204787,0.9432129483283805
THCA,THCA,True,0.9068838430968978,0.428661780555137
BRCA,KIPAN,False,0.39136868366789257,1.849451550278685
SKCM,SKCM,True,0.7180179152610211,0.6812657397109894
KIPAN,OV,False,0.20371565099031436,2.5323804783586374
KIPAN,PRAD,False,0.005670279781974319,2.6455975679027284
BRCA,BRCA,True,0.11665360585083187,2.296741477381325
BRCA,BRCA,True,0.4631163281464683,1.6928738168518447
CESC,CESC,True,0.214412611795484,2.472165068088923
LIHC,LIHC,True,0.6052268472144609,1.4534356753075253
THCA,PCPG,False,0.025050038641770023,2.815236692285062
KIPAN,KIPAN,True,0.06457718966429166,2.0055692304594412
BLCA,STES,False,0.04851032113125918,2.653461095580742
THYM,PCPG,False,0.07725722158434187,2.262531499062527
SKCM,SKCM,True,0.9719806924026504,0.1365372650418897
COAD,COAD,True,0.6305464239545168,1.2706862064548676
ACC,LUAD,False,0.5754829654432774,1.1958865428950014
BRCA,BRCA,True,0.1715704470615191,2.1174786036323336
OV,STES,False,0.018284276615257777,2.5195339304341386
BRCA,BRCA,True,0.2190511963764393,1.6602717338368498
STES,LIHC,False,0.028881972669031822,2.865616712237522
OV,OV,True,0.1478962186942411,2.3473482786632536
ACC,ACC,True,0.9501674669021518,0.2586383237573307
TGCT,TGCT,True,0.3040078831317684,2.439031632716098
SARC,TGCT,False,0.00048130006113551727,2.9334796612237595
SKCM,SKCM,True,0.862814794121342,0.5697112007053481
KIRC,KIRC,True,0.2169379304383977,1.8487851917442288
PAAD,PAAD,True,0.47052836511767393,1.6934719399883018
PRAD,SARC,False,0.0005473122013437415,3.0049083712899876
KIRC,KIRC,True,0.26645728633257,1.0298854540745281
TGCT,TGCT,True,0.5327826332220122,1.8798933163612848
KIPAN,LIHC,False,0.1453064192635666,2.4177008917645852
PCPG,PCPG,True,0.058670298381777675,2.676963622205495
TGCT,TGCT,True,0.2035214545136277,2.6773330707914527
DLBC,DLBC,True,0.020078315400615165,2.8443228928016278
BRCA,OV,False,0.041328772889257626,2.4264915516651597
LAML,LAML,True,0.17016296201550873,2.343597986974233
CESC,CESC,True,0.056935245257215814,2.849957288243335
SKCM,KIRC,False,0.018684745282989162,2.6968132810868073
KIPAN,KIRC,False,0.08789567198476778,0.8046850690598185
BRCA,HNSC,False,0.03549493931094161,2.634130747734201
BLCA,LUSC,False,0.050181217273416345,1.9460880083685042
BLCA,LUAD,False,0.09134556189328241,2.477642915879399
GBMLGG,LGG,False,0.08079204505186904,0.9081454453490794
PRAD,PRAD,True,0.28939862841912284,2.3399212620266496
PRAD,PRAD,True,0.042520697093564694,2.999028005820159
UCEC,UCEC,True,0.9651605272667114,0.1962080812275573
GBMLGG,LIHC,False,0.046665760712003124,2.7424071537457264
KIPAN,KIPAN,True,0.5356481825559983,0.7795351027743112
CESC,CESC,True,0.257845345493528,2.520589510574741
PCPG,PCPG,True,0.06704091873859999,2.4787388121485576
SKCM,PCPG,False,0.14475477254081645,2.536155677762483
BLCA,HNSC,False,0.20368976498410946,2.2151536878188445
BRCA,OV,False,0.03289999063474536,2.387450640661389
ACC,ACC,True,0.8279676797124038,0.7673208317703163
PRAD,PCPG,False,0.0024500637935641056,2.713009094752649
LUAD,PRAD,False,0.07072464996597883,2.8145049489970377
KIRC,TGCT,False,0.03583317806518213,2.812602194629759
SKCM,SKCM,True,0.9992372998797137,0.004305538825933427
PCPG,PCPG,True,0.09473273505190485,2.2518183755351107
STES,BRCA,False,0.1648622651434995,2.744717132162846
LAML,THYM,False,0.03448115202505969,2.551547000879816
PRAD,KIPAN,False,0.10322290441427089,2.7777162287433628
GBMLGG,LGG,False,0.33362247998486366,0.8561854409757245
HNSC,CESC,False,0.11159210506613415,2.7851761313632672
LIHC,PAAD,False,0.05936873299870468,2.5259057420249116
OV,OV,True,0.4172755875174631,2.1226337756129707
HNSC,HNSC,True,0.5977057794002323,1.3073448612500815
KIRC,BRCA,False,0.052427503403782216,2.949571149144676
SKCM,THCA,False,0.8067289712572814,0.8998124692949772
KIPAN,PRAD,False,0.0071318894608104755,2.69503713510148
BRCA,STES,False,0.011934638249652907,2.060220426352389
KIPAN,KIPAN,True,0.033490389061107156,2.5268838577076846
THCA,THCA,True,0.7932968302499932,0.8960061254528802
HNSC,CESC,False,0.06175816095796344,2.0484235368222565
LGG,LGG,True,0.3620612801417425,0.8220972722608657
KIPAN,KIPAN,True,0.38314102635406944,2.1211937224013497
HNSC,PAAD,False,0.14488193011571232,2.4218576710788007
BRCA,BRCA,True,0.8269092035865703,0.7097328254481242
LGG,LGG,True,0.1968701639895043,1.1495999962498533
HNSC,HNSC,True,0.16453972572313572,2.2962612855506555
BRCA,BLCA,False,0.7970386654532065,0.6246217654729134
KIRC,KIPAN,False,0.1764847717634508,1.1581487378210689
SKCM,SKCM,True,0.9794322758419175,0.11468452770406544
CESC,LUSC,False,0.8184632833936931,0.6078585489667235
KIRC,KIRC,True,0.1867782835731741,2.3324562228118784
THCA,PRAD,False,0.11332092989256909,2.5847287288678165
PRAD,PAAD,False,0.040788815118741134,2.5529261968844095
KIPAN,KIPAN,True,0.6423995826151724,0.7609003137844333
HNSC,KIPAN,False,0.0041136891348984295,2.6520842022313302
STES,STES,True,0.03763283623992707,2.785928518411063
HNSC,BRCA,False,0.024731831528825993,2.517258914011673
BRCA,BRCA,True,0.5732343024618365,1.6014235770026422
BRCA,BRCA,True,0.7083172599764473,1.0732178211160737
LGG,LGG,True,0.4340051193677924,0.9394709634194347
THCA,THCA,True,0.8633617310845474,0.7085932424295355
HNSC,PAAD,False,0.13030713805338204,2.3229191292441085
GBMLGG,GBMLGG,True,0.5145126460617716,1.770635176976436
PRAD,PRAD,True,0.07678073686648798,2.5922790176915824
STES,STES,True,0.9166513747001275,0.23924987024216282
PRAD,PRAD,True,0.013784975747444653,2.8264141329406303
OV,OV,True,0.3418427418176223,2.2483039458215788
GBMLGG,GBMLGG,True,0.0435072753950943,0.8692782053447504
KIRC,KIRC,True,0.4329062347642276,1.4460088171763574
KIPAN,KIRC,False,0.23624917307035878,2.0817634951279893
KIPAN,KIPAN,True,0.023619053931174583,1.2865675074650804
BRCA,BRCA,True,0.02899645122752252,2.9491459250569494
KIPAN,KIPAN,True,0.1604031867803265,1.015244374909436
LGG,LGG,True,0.30057469044196433,0.7040080702427222
PCPG,PCPG,True,0.08578073697900204,2.7126355974063387
STES,COAD,False,0.6516586648844191,1.0493311837942254
LAML,LAML,True,0.052010891952560645,1.9304943202676246
KIRC,KIRC,True,0.29696376047942724,1.148504139801301
HNSC,KIPAN,False,0.07081210858910443,2.790953577644058
BRCA,BRCA,True,0.11909669258307751,2.3604210754529795
BRCA,BRCA,True,0.11420166424326189,2.3171161212663063
GBMLGG,PAAD,False,0.04112089688800946,2.5433265433882815
LUSC,LUAD,False,0.15132182836478397,1.4549635240850427
KIRC,LIHC,False,0.008317529794494627,2.601996859506612
PAAD,STES,False,0.05744689612996323,1.7260944558599387
HNSC,HNSC,True,0.6692584592352784,1.1786038913223476
PRAD,PRAD,True,0.10590404052934105,2.618404099085296
PRAD,PCPG,False,0.008882074922725441,2.3040857465730387
THCA,THCA,True,0.7327322558861349,1.1368140993905844
GBMLGG,GBMLGG,True,0.22925038212233528,2.4774310656511354
BRCA,BRCA,True,0.5278769246114132,1.7495177677809943
PRAD,PRAD,True,0.13320474294821066,2.3499893288419647
OV,TGCT,False,0.02057698404299571,2.6892200613643262
KIRC,KIRC,True,0.6389637077443431,0.9176537938372296
GBMLGG,GBMLGG,True,0.05549734358939562,1.1340878735298103
OV,OV,True,0.149805941057716,2.3900119986355346
COAD,COAD,True,0.6151937837621494,1.3933445718385373
OV,LAML,False,0.26864880575986483,1.886125160101655
TGCT,TGCT,True,0.02467946012561059,2.913162661030901
PRAD,PRAD,True,0.08049458356201353,2.717521410606705
THCA,THCA,True,0.9597489405398101,0.20968648938996523
PRAD,PRAD,True,0.03127796889696327,2.8286524844273364
THCA,LAML,False,0.08875197886226706,2.814707662843167
OV,PAAD,False,0.0954031332457386,2.4791521393081837
STES,COAD,False,0.3687545439047201,0.6632255240960295
PRAD,PRAD,True,0.07385574576984819,2.7333926511261457
BRCA,OV,False,0.14157280886357715,2.486377377060505
PAAD,PAAD,True,0.10026717470786424,3.0547636862365617
THCA,PCPG,False,0.06832929298198351,2.427770992055023
STES,OV,False,0.25731496544458615,2.1301291782120972
GBMLGG,GBMLGG,True,0.4043907660186151,1.8849403253217623
PCPG,SARC,False,0.03942914370002604,2.75312773113729
KIPAN,KIPAN,True,0.07080580834865222,2.3837781532337377
LIHC,STES,False,0.0061838924913592275,2.537069788923055
STES,LUSC,False,0.022229105892783846,2.2399512520551497
KIPAN,KIPAN,True,0.20656157187981805,0.8682081500499246
KIPAN,LIHC,False,0.024182409031189234,2.7034658586177867
STES,LUSC,False,0.0026565120066377734,2.9207585132184426
THCA,PRAD,False,0.003847434845340253,2.5501862468002887
HNSC,HNSC,True,0.028252453180788506,1.9890029267366474
HNSC,UCEC,False,0.006364792862862234,2.720591783820161
KIPAN,PRAD,False,0.06613689421045159,2.639318698294526
PCPG,PCPG,True,0.0002810210167845384,2.7410943158105097
BRCA,OV,False,0.450648620195458,1.9162606113288068
THCA,PCPG,False,0.09962023914828286,2.18525394745571
CESC,CESC,True,0.5475922534258331,1.176122481464532
KIPAN,PCPG,False,0.009448028854518384,3.0219910241992967
UCEC,CESC,False,0.13499344045784617,1.5569879774276225
KIPAN,KIPAN,True,0.04231739538368268,1.0772148793285174
KIPAN,COAD,False,0.23931206673639988,1.7843705574828905
KIRC,KIRC,True,0.2780580999268519,0.8973432398981651
GBMLGG,GBMLGG,True,0.6853422338983434,1.3368545647533505
OV,OV,True,0.38647668281407216,2.1225808199603575
KIPAN,TGCT,False,0.021768912581764083,2.580529987540195
LUAD,LUAD,True,0.8429205322973451,0.34782327224867593
LIHC,LIHC,True,0.6717299017523862,1.025377896299788
LUAD,LUAD,True,0.14697338882235877,1.4239656754550232
GBMLGG,GBMLGG,True,0.32703659396427265,2.286262977849418
TGCT,TGCT,True,0.4594369627699492,1.8603198712048132
LGG,LGG,True,0.486474527487909,0.620615160257853
PCPG,PRAD,False,0.047456277239639744,2.449150364975727
SARC,THYM,False,0.053301185101122084,2.483471437318372
THYM,PCPG,False,0.1423584040470841,2.3951021326342214
SARC,LIHC,False,0.03625569965822266,2.969743854155138
KIRC,KIRC,True,0.09834698943444801,2.7267832504719385
BRCA,SARC,False,0.3044178112194043,2.2899736520135274
KIPAN,KIPAN,True,0.1899929706935152,2.253611805610903
THCA,THCA,True,0.8300342235917666,0.7409851547101869
GBMLGG,GBMLGG,True,0.28599124208397914,1.3338532924073396
LUSC,LUAD,False,0.06313896799769728,2.3920506306793
COAD,STES,False,0.4189815376604507,0.8387783431809666
THYM,PRAD,False,0.03565076020514818,2.5868466184784964
UCEC,UCEC,True,0.003352120518099022,2.4589178520271613
KIPAN,KIRC,False,0.3567702279234809,0.8394451195277371
OV,BRCA,False,0.052712300058810876,2.7589086312454776
TGCT,TGCT,True,0.21636822658502886,2.5042518168444987
PAAD,HNSC,False,0.07329297220225081,2.273536276482438
STES,STES,True,0.4058440418451107,1.471400916241247
HNSC,GBMLGG,False,0.13500439077901966,1.927268676172986
LUSC,LUSC,True,0.8441574535811285,0.5562187293621089
KIPAN,TGCT,False,0.05213227729707033,2.9743534005416445
GBMLGG,LGG,False,0.486474527487909,0.620615160257853
PRAD,PRAD,True,0.07195994271330525,2.28291924167368
BRCA,BRCA,True,0.0725504042630406,2.544481821095542
PRAD,PRAD,True,0.045894667356618374,2.9853596816125165
PAAD,PAAD,True,0.4937759724095889,1.6815573174660572
HNSC,HNSC,True,0.14577997247238328,2.611121973697655
TGCT,ACC,False,0.04760788099551533,2.6987327167353503
PAAD,SARC,False,0.05990365412591357,2.9762108175151143
LUAD,LUSC,False,0.8804235106635184,0.26685922718486554
BRCA,BRCA,True,0.7603314169682917,1.0486221494185275
BRCA,KIPAN,False,0.0003439038863413679,2.855406865225055
PCPG,LAML,False,0.0018480868579508758,2.1239783758466846
UCEC,GBMLGG,False,0.34667861110518694,1.9888632675733948
KIPAN,PCPG,False,0.06885560334034938,2.528480231296876
KIPAN,KIRC,False,0.15943853678809694,1.2732729830413962
COAD,SARC,False,0.0066948977131325305,3.0498534658333822
GBMLGG,PRAD,False,0.0049117952196390535,2.683721743745996
COAD,COAD,True,0.6909423079851134,1.0384695707503957
PCPG,PCPG,True,0.1022073599464029,2.350041946498832
KIRC,KIPAN,False,0.003254055724193461,1.634220851121925
LUAD,CESC,False,0.06047226480681353,1.9438914383314976
COAD,STES,False,0.7196775406464072,0.8070083202849297
THCA,THCA,True,0.9803538461830582,0.09948095131122593
OV,PRAD,False,0.015318885578008756,2.170884992472434
BRCA,BRCA,True,0.444668830114032,1.988255489009925
OV,OV,True,0.04491113409523467,2.467420346292779
STES,STES,True,0.25565626535946384,1.7538324718974894
GBMLGG,GBMLGG,True,0.08252350660256227,2.677887584241924
STES,HNSC,False,0.13647479602842547,1.974688641255449
OV,OV,True,0.09428653779578425,2.517893724244964
OV,OV,True,0.1435474280301428,2.6361428375560365
TGCT,PAAD,False,0.00766758662513814,2.5768693892445036
OV,OV,True,0.33918803885379134,2.2774352429524907
COAD,COAD,True,0.9899846452132673,0.05439068412279394
CESC,BLCA,False,0.08508360389061997,1.4420482352998811
LGG,LGG,True,0.41508418156895033,0.6816195230495138
LUAD,CESC,False,0.02279171247323189,2.8697051931351676
BRCA,BRCA,True,0.8429036248418706,0.6959538330403036
THYM,THYM,True,0.03340351664985697,2.5095372648758736
HNSC,HNSC,True,0.06719866660879303,1.8862193630047603
OV,OV,True,0.18312745951686388,2.282790556908254
SARC,LIHC,False,0.06000383490249549,2.859097628296615
STES,STES,True,0.05920288267052455,2.7196074580407443
PRAD,UCEC,False,0.009319558765158248,2.675446624124742
COAD,COAD,True,0.8378294439298923,0.7005146933619515
PAAD,OV,False,0.1358945570543254,2.2897613946789104
CESC,GBMLGG,False,0.10906486265653716,2.6535649185856585
STES,STES,True,0.6831773881651646,0.46849599445871515
BRCA,PCPG,False,0.09516992936783872,2.5944199543041893
COAD,COAD,True,0.18156403948612126,0.9972823998561864
LAML,LAML,True,0.9863730840271928,0.07682486809312046
LIHC,LIHC,True,0.054203517671903234,2.8624848380154164
BRCA,PAAD,False,0.09237334169832373,2.452943238788386
KIRC,KIRC,True,0.4029690631426215,1.1608494130624674
THCA,THCA,True,0.9507933843164369,0.2542659709681733
KIRC,KIPAN,False,0.15995100242985705,2.2879253489317612
PCPG,PRAD,False,0.02194731152612206,2.6857887293550373
KIRC,KIRC,True,0.4322440393453708,0.7588473996896299
