profile_kind,profile_hash,support,majority_count,label_count,purity,support_bucket
raw,4130da8c4943eee7,1,1,1,1.0,1
raw,fd9a369f8513d09d,1,1,1,1.0,1
raw,1796a59ce18c57ad,1,1,1,1.0,1
raw,1b85b0e86705706d,1,1,1,1.0,1
raw,7d4c57739c88e169,1,1,1,1.0,1
raw,2e8806bdc0105e99,1,1,1,1.0,1
raw,f5996a344a92e9e3,1,1,1,1.0,1
raw,bc4782a9c0ac4dee,1,1,1,1.0,1
raw,2ae8e9c3ea940a60,1,1,1,1.0,1
raw,224b87f85fbdb308,1,1,1,1.0,1
raw,61726764ace8c9ef,1,1,1,1.0,1
raw,1abcea26edf26d8a,1,1,1,1.0,1
raw,ac688d2158f4c64d,1,1,1,1.0,1
raw,cb8e091240f84566,2,1,2,0.5,2
raw,72328c4b85066d31,1,1,1,1.0,1
raw,b066c633536651c5,1,1,1,1.0,1
raw,8b1389d50b3f1d35,1,1,1,1.0,1
raw,7f11823852516af1,1,1,1,1.0,1
raw,d43f2e28894fdb49,1,1,1,1.0,1
raw,a7d610cff06aa160,1,1,1,1.0,1
raw,908f65bc57555856,1,1,1,1.0,1
raw,df99f17710f6d42d,2,1,2,0.5,2
raw,42d63496fe58df11,1,1,1,1.0,1
raw,ecb37f57e4fe7d51,1,1,1,1.0,1
raw,3675930768a13256,1,1,1,1.0,1
raw,d9b3e262033b4148,1,1,1,1.0,1
raw,94d4909c209ed7ad,1,1,1,1.0,1
raw,b4e1076b083de7e5,1,1,1,1.0,1
raw,38cbc8c395e4e96a,1,1,1,1.0,1
raw,9fb069964d4b9cb7,1,1,1,1.0,1
raw,72606296bb871776,1,1,1,1.0,1
raw,046afa22f53b7719,1,1,1,1.0,1
raw,bc4fef5a0c66e0f8,1,1,1,1.0,1
raw,3d7fc34c64ca2957,1,1,1,1.0,1
raw,9789475b215fdff4,1,1,1,1.0,1
raw,8e401c82a238b8c6,1,1,1,1.0,1
raw,7a2c0b4ff1c1ec35,2,1,2,0.5,2
raw,b54510f3bec0fc75,1,1,1,1.0,1
raw,6cb10498be0f9610,1,1,1,1.0,1
raw,0f54fafa35f9fdfc,1,1,1,1.0,1
raw,69fb187fc76a16f9,1,1,1,1.0,1
raw,6ff0f809e5363179,1,1,1,1.0,1
raw,10421e15ec17c901,1,1,1,1.0,1
raw,d58d32cd150c7614,1,1,1,1.0,1
raw,e706b984fa3c1d9b,1,1,1,1.0,1
raw,9f68137a9855c397,1,1,1,1.0,1
raw,2efb75c51c67821e,1,1,1,1.0,1
raw,aaaf2f5983b194ae,1,1,1,1.0,1
raw,0dd0c9968a98ee65,1,1,1,1.0,1
raw,c20925681f21b876,1,1,1,1.0,1
raw,50a7d442dfbb7099,1,1,1,1.0,1
raw,276d0ccc03f98daa,1,1,1,1.0,1
raw,2deca318b102b06a,1,1,1,1.0,1
raw,fb4b0a5ba30afeaf,1,1,1,1.0,1
raw,7cbbc8089f2274b3,1,1,1,1.0,1
raw,466841823516d3bb,1,1,1,1.0,1
raw,a1472d79f8351e09,1,1,1,1.0,1
raw,3c42ab3a48f55874,1,1,1,1.0,1
raw,1ec789ec0aaa3430,1,1,1,1.0,1
raw,7d4c9a68eb5b22a7,1,1,1,1.0,1
raw,c179c4b9e7ab0095,1,1,1,1.0,1
raw,05dee50fafbce79e,1,1,1,1.0,1
raw,031f909fff6f5596,1,1,1,1.0,1
raw,abe5335ce6f8c4d9,1,1,1,1.0,1
raw,0bcd2305d42041a5,1,1,1,1.0,1
raw,cb90096c62c31a25,1,1,1,1.0,1
raw,792e7de3fa94bf13,1,1,1,1.0,1
raw,cb854d3cf6c99bba,2,1,2,0.5,2
raw,916cd581a6c124ba,1,1,1,1.0,1
raw,d73dc7a0d41333b9,1,1,1,1.0,1
raw,46891955209931e3,1,1,1,1.0,1
raw,d993b80f512fb19c,1,1,1,1.0,1
raw,bb7af14088b0a40a,1,1,1,1.0,1
raw,10dc9db89b3bf9bf,1,1,1,1.0,1
raw,120144ce91dfc6bd,1,1,1,1.0,1
raw,c69a41052b17c840,1,1,1,1.0,1
raw,cef4fc17eae2c462,1,1,1,1.0,1
raw,b927a2b827e88315,1,1,1,1.0,1
raw,d4684f42b8da21b3,1,1,1,1.0,1
raw,edad6fe06b0a0008,1,1,1,1.0,1
raw,a0b67295f64cf261,1,1,1,1.0,1
raw,be4a943587f44134,1,1,1,1.0,1
raw,4ae4aec55a091172,1,1,1,1.0,1
raw,2fcfcad115615fe0,2,1,2,0.5,2
raw,2ae6b51fb9b82eaf,1,1,1,1.0,1
raw,95ae66b593fdafae,1,1,1,1.0,1
raw,9cbc204dcef215aa,1,1,1,1.0,1
raw,ac65db1ca1b39c87,1,1,1,1.0,1
raw,712f5d45fc7dacf2,1,1,1,1.0,1
raw,e8c559ed9ac4bbaa,1,1,1,1.0,1
raw,3777d876fb6ca81e,1,1,1,1.0,1
raw,9de0c5a3ae3b2937,1,1,1,1.0,1
raw,8360bfc704e9aba4,1,1,1,1.0,1
raw,c9bce5eed976d1fa,1,1,1,1.0,1
raw,d332a60644665623,1,1,1,1.0,1
raw,6615cfe247e591fa,1,1,1,1.0,1
raw,3ee559799373377d,1,1,1,1.0,1
raw,261537b3af8c5209,1,1,1,1.0,1
raw,07ea2b070dea97c7,1,1,1,1.0,1
raw,f1b4984e27617e85,2,1,2,0.5,2
raw,7e2675673717e62c,1,1,1,1.0,1
raw,c8f4840c73451b70,1,1,1,1.0,1
raw,57a43ac4a4b12e4a,1,1,1,1.0,1
raw,0f65c4f66f243634,1,1,1,1.0,1
raw,65ae6ac1a820065c,1,1,1,1.0,1
raw,93ecf30968fe3fe3,1,1,1,1.0,1
raw,33d86146d58a1ea6,1,1,1,1.0,1
raw,f5aee859069e943e,1,1,1,1.0,1
raw,439ba9286d4a4073,1,1,1,1.0,1
raw,c6da08ef2bb3cc3a,1,1,1,1.0,1
raw,6a27716e04db3fd6,1,1,1,1.0,1
raw,810862bbc3b347e6,1,1,1,1.0,1
raw,f4f72175f395f1a7,1,1,1,1.0,1
raw,937ad72f153daec0,1,1,1,1.0,1
raw,2ae70180a19c6258,1,1,1,1.0,1
raw,0071400d373ea748,1,1,1,1.0,1
raw,c0006816900a990b,1,1,1,1.0,1
raw,0ede367b5ea9dafd,1,1,1,1.0,1
raw,f08124c5b3d85df0,1,1,1,1.0,1
raw,45f5b9dcd2433883,1,1,1,1.0,1
raw,148bbff9344170b9,1,1,1,1.0,1
raw,8e6ab2cc11d79aea,1,1,1,1.0,1
raw,e332e833df925e1f,1,1,1,1.0,1
raw,a7e9a30517049117,1,1,1,1.0,1
raw,46913647ad4d091e,1,1,1,1.0,1
raw,44ebd2288dacc8e8,1,1,1,1.0,1
raw,6efe3a9f051c9a0d,1,1,1,1.0,1
raw,281e01b016092f7d,1,1,1,1.0,1
raw,3a004fe909a8191a,1,1,1,1.0,1
raw,13cff8481ef74f4e,1,1,1,1.0,1
raw,d1c85d69c81f1c7d,2,1,2,0.5,2
raw,d3a93f616d94386b,1,1,1,1.0,1
raw,5bdb8f23a02d4078,1,1,1,1.0,1
raw,cf51a14b863e4092,1,1,1,1.0,1
raw,ee2086b40d06e2fc,1,1,1,1.0,1
raw,f64b799d45734ec5,1,1,1,1.0,1
raw,20a54dd05e8be1d8,1,1,1,1.0,1
raw,92a3bbb2090b4135,1,1,1,1.0,1
raw,e0c1cce147b84bcb,1,1,1,1.0,1
raw,7a7be4bbdbc5ab4c,2,1,2,0.5,2
raw,7924607e19f648cf,1,1,1,1.0,1
raw,f1fbc7c0a60529b7,1,1,1,1.0,1
raw,b619a1bd368cc90a,1,1,1,1.0,1
raw,a66c6a5c98c676f8,1,1,1,1.0,1
raw,05c1e0a97ba7f8bf,1,1,1,1.0,1
raw,e00a67f2b96d60ec,1,1,1,1.0,1
raw,9cb2831b5e3ad01e,1,1,1,1.0,1
raw,86524bc662815aae,1,1,1,1.0,1
raw,eedd925e673d56cd,1,1,1,1.0,1
raw,2a8bc944a9c443af,1,1,1,1.0,1
raw,1f2d0b673e8e6752,1,1,1,1.0,1
raw,1af6107b0e4956d5,1,1,1,1.0,1
raw,f7f095b1484e6075,1,1,1,1.0,1
raw,dd6bb38c5b9e8355,1,1,1,1.0,1
raw,001c5eb84b33e065,1,1,1,1.0,1
raw,2d63e3c4067e983f,1,1,1,1.0,1
raw,161ad6b8461b8c6f,1,1,1,1.0,1
raw,967838e254b43aa6,1,1,1,1.0,1
raw,f1f4eac70284452c,1,1,1,1.0,1
raw,161c2cda0970ac96,1,1,1,1.0,1
raw,e97e15de217d4f53,1,1,1,1.0,1
raw,8de698f669ce7164,1,1,1,1.0,1
raw,b83a5ca71fc71c69,1,1,1,1.0,1
raw,0a97e1aa0188cb3d,1,1,1,1.0,1
raw,8118d81a93344886,1,1,1,1.0,1
raw,c25b4f02e3e9675d,1,1,1,1.0,1
raw,ebd70cf29b7b4ab9,1,1,1,1.0,1
raw,10ea5e5cde2e4cf6,1,1,1,1.0,1
raw,13651e2dd5c26d74,1,1,1,1.0,1
raw,e62931698bba8043,2,1,2,0.5,2
raw,c87b43caf21a61ed,1,1,1,1.0,1
raw,b3d85f3f404dabd3,1,1,1,1.0,1
raw,565bda81d83ccfdf,1,1,1,1.0,1
raw,0c0d09a972b1784a,1,1,1,1.0,1
raw,e9d9628321af9805,1,1,1,1.0,1
raw,224815c5fd862da2,1,1,1,1.0,1
raw,abcc4f8a3699132d,1,1,1,1.0,1
raw,2285d5f2b0f89af5,1,1,1,1.0,1
raw,9a67b033d3bb0e8c,1,1,1,1.0,1
raw,b14667472a242552,1,1,1,1.0,1
raw,f84141645d806c43,1,1,1,1.0,1
raw,d4aba7ae4b7354c2,1,1,1,1.0,1
raw,329a27a80debdf0c,1,1,1,1.0,1
raw,14ac02ff3e4692bd,1,1,1,1.0,1
raw,6306237e282edbf4,1,1,1,1.0,1
raw,1440e33bda03ec3f,1,1,1,1.0,1
raw,0b7349dc79d2b28b,1,1,1,1.0,1
raw,0752cc39206757a2,1,1,1,1.0,1
raw,090208c5e0bf69bf,1,1,1,1.0,1
raw,8b83d14ceab163ca,1,1,1,1.0,1
raw,445b5845cdb99b30,1,1,1,1.0,1
raw,dbb461b0edf4602f,1,1,1,1.0,1
raw,fef686226be5bdb8,1,1,1,1.0,1
raw,0364673490535e49,1,1,1,1.0,1
raw,8fd1f723432c3185,1,1,1,1.0,1
raw,ee692a9bb2e3fc6d,1,1,1,1.0,1
raw,0db29bac31e2d72a,1,1,1,1.0,1
raw,07ae8bdee49ffc99,1,1,1,1.0,1
raw,cac30796183192b6,1,1,1,1.0,1
raw,41157357b096ccd6,1,1,1,1.0,1
raw,c4eb723134fa8c59,1,1,1,1.0,1
raw,e12c670f559a7b12,1,1,1,1.0,1
raw,e5786213d3d239e3,1,1,1,1.0,1
raw,e889feaadafe77b9,1,1,1,1.0,1
raw,c3ad0fd540afdd14,1,1,1,1.0,1
raw,dfea417e46991a74,1,1,1,1.0,1
raw,2852a91ddf7df427,1,1,1,1.0,1
raw,77ea575bd7af9166,2,1,2,0.5,2
raw,33e552b752f41e88,1,1,1,1.0,1
raw,c73f1e50882d5bdd,1,1,1,1.0,1
raw,5c88f642bd0709df,1,1,1,1.0,1
raw,35f23603501cc43c,1,1,1,1.0,1
raw,3a1460dc2658f858,1,1,1,1.0,1
raw,04c302b1445e81d2,1,1,1,1.0,1
raw,1ca75a2ddf6738c9,1,1,1,1.0,1
raw,38b0770252c6e875,1,1,1,1.0,1
raw,16931178f949ca16,1,1,1,1.0,1
raw,e3da6223cb1f5de3,1,1,1,1.0,1
raw,7e8d3a34898b035d,1,1,1,1.0,1
raw,44d5214b88d752bc,1,1,1,1.0,1
raw,1f9f7bc2df59b5aa,1,1,1,1.0,1
raw,331227449cf8fdd7,1,1,1,1.0,1
raw,a46923fe269be977,1,1,1,1.0,1
raw,3a60533454124e98,1,1,1,1.0,1
raw,d331d5797a9554d4,1,1,1,1.0,1
raw,7aaf6ac155e7eeee,1,1,1,1.0,1
raw,4f0982525f201db0,1,1,1,1.0,1
raw,f361b4b0c6a71a79,1,1,1,1.0,1
raw,85709dda19c36714,1,1,1,1.0,1
raw,58187590c503b340,1,1,1,1.0,1
raw,98e570208fcd7d3d,1,1,1,1.0,1
raw,966d376be34ab187,1,1,1,1.0,1
raw,ffcd3e2b4b4f281d,1,1,1,1.0,1
raw,7443c0b37df6b09c,1,1,1,1.0,1
raw,37a27c4e7cb5dd60,1,1,1,1.0,1
raw,260a86adfa658c44,1,1,1,1.0,1
raw,87ea5cfe4e11d9b6,1,1,1,1.0,1
raw,1fcb5b0a167bd6cc,1,1,1,1.0,1
raw,c224f6b7add35e08,1,1,1,1.0,1
raw,051441882abf34ca,1,1,1,1.0,1
raw,589e19af81d617c9,1,1,1,1.0,1
raw,c89984345f875cb4,1,1,1,1.0,1
raw,7e4688c22489fbf8,1,1,1,1.0,1
raw,4d742fb456a75515,1,1,1,1.0,1
raw,73e49d4f8a93ec8e,1,1,1,1.0,1
raw,9136c4295a13244e,1,1,1,1.0,1
raw,b641b3c4204ffc07,1,1,1,1.0,1
raw,fa3c4f19199a57f3,1,1,1,1.0,1
raw,e0d88f3a750eb816,1,1,1,1.0,1
raw,92084df8d07dfc75,1,1,1,1.0,1
raw,2def12361feb8434,1,1,1,1.0,1
raw,a59289545cb3a2ed,1,1,1,1.0,1
raw,8861d3eee51f59a9,1,1,1,1.0,1
raw,db03d0fc633b5f0e,1,1,1,1.0,1
raw,23b0f3425a59ab56,1,1,1,1.0,1
raw,b55177aab02d2be1,1,1,1,1.0,1
raw,a5b8953701633583,1,1,1,1.0,1
raw,afb9fbf53f3883a1,1,1,1,1.0,1
raw,931a65b25d872c59,1,1,1,1.0,1
raw,2eda03fc4c4382fc,1,1,1,1.0,1
raw,8a688d9ae1485cc7,1,1,1,1.0,1
raw,a1a7b59d18fb82ca,1,1,1,1.0,1
raw,7aae284d266bacc0,1,1,1,1.0,1
raw,d7e24a2f77b6e9c7,1,1,1,1.0,1
raw,715527b4e783d369,1,1,1,1.0,1
raw,f9b1914247a63130,1,1,1,1.0,1
raw,10636008c26daa59,1,1,1,1.0,1
raw,6e64f3270eb20042,1,1,1,1.0,1
raw,f7914be89ad410c1,1,1,1,1.0,1
raw,9d33e6895d119749,1,1,1,1.0,1
raw,0860242e7859e1c8,1,1,1,1.0,1
raw,ae54f5a54390cdcc,1,1,1,1.0,1
raw,ef5c129c666ac4df,1,1,1,1.0,1
raw,be4098f7c8e5a8a6,1,1,1,1.0,1
raw,bda5ac00fe9ca62f,1,1,1,1.0,1
raw,1ba74702f60bdd7b,1,1,1,1.0,1
raw,7478f7aafdeb61d6,1,1,1,1.0,1
raw,103c68b1e67d4a28,1,1,1,1.0,1
raw,8952d908a876838a,1,1,1,1.0,1
raw,96a500d5212cf454,1,1,1,1.0,1
raw,1215ba27449c0189,1,1,1,1.0,1
raw,18499b3d66387141,1,1,1,1.0,1
raw,d07ad4ce0f1c7ebb,1,1,1,1.0,1
raw,3801ea8f4d5c4e13,1,1,1,1.0,1
raw,634725c81e23f53f,1,1,1,1.0,1
raw,a9f036554925148a,1,1,1,1.0,1
raw,2f5e2b4495a692a9,1,1,1,1.0,1
raw,aad988519aa68d96,1,1,1,1.0,1
raw,b11bce019d4be80c,1,1,1,1.0,1
raw,8244410736dcd8a7,1,1,1,1.0,1
raw,22b5d5a8b014c85c,1,1,1,1.0,1
raw,314f0fdaa39453c1,1,1,1,1.0,1
raw,0348f08dadba0313,1,1,1,1.0,1
raw,e7e167319ca661d4,1,1,1,1.0,1
raw,de22deaca4806c80,1,1,1,1.0,1
raw,0414871e6b8da426,1,1,1,1.0,1
raw,31cbc3a45fd545a0,1,1,1,1.0,1
raw,e383aa3c0b6adc81,1,1,1,1.0,1
raw,9bf44be3cbc5a35e,1,1,1,1.0,1
raw,18c79230a7afba84,1,1,1,1.0,1
raw,a49cdba9b9250252,1,1,1,1.0,1
raw,003db81a5ee6b5cb,1,1,1,1.0,1
raw,1aac438f7ca26e3b,1,1,1,1.0,1
raw,7c7c3880d1377671,1,1,1,1.0,1
raw,d31206b772941cc5,1,1,1,1.0,1
raw,ead4aba6267bda89,1,1,1,1.0,1
raw,e5be6a23eda22dd9,1,1,1,1.0,1
raw,30074113c12b95c6,1,1,1,1.0,1
raw,d864721604348614,1,1,1,1.0,1
raw,5f87dfb01079838b,1,1,1,1.0,1
raw,a664ec8fbeba65a5,1,1,1,1.0,1
raw,dbeeb8973c6cd206,1,1,1,1.0,1
raw,9ff4caed7d2e5fe6,1,1,1,1.0,1
raw,7a3919f2ee1adb83,1,1,1,1.0,1
raw,b0f01745be47b9eb,1,1,1,1.0,1
raw,967525fcd756e325,1,1,1,1.0,1
raw,003dca1089510a77,1,1,1,1.0,1
raw,992242ae211db30b,1,1,1,1.0,1
raw,29bdd73453c02872,1,1,1,1.0,1
raw,5c5c826bacc983bb,1,1,1,1.0,1
raw,5a416005d0bb3c15,1,1,1,1.0,1
raw,a93e4a792109fa57,2,1,2,0.5,2
raw,5b56cdc12af79539,1,1,1,1.0,1
raw,d963bf3a40b15341,1,1,1,1.0,1
raw,2f51d4982882fd52,1,1,1,1.0,1
raw,12e54399b3d0b502,1,1,1,1.0,1
raw,23d1cfc6d8b51f3c,1,1,1,1.0,1
raw,cce1cefba6c8371e,1,1,1,1.0,1
raw,21441ff01f8c290d,1,1,1,1.0,1
raw,e2997eeea68b8acd,1,1,1,1.0,1
raw,b6796094af79fba4,1,1,1,1.0,1
raw,38800bead7f05d2f,1,1,1,1.0,1
raw,91684ab124f5ef40,1,1,1,1.0,1
raw,12649d55f6f4c5e4,1,1,1,1.0,1
raw,430c64e6976780b1,1,1,1,1.0,1
raw,62bfd43327779f58,1,1,1,1.0,1
raw,1d7a8a8aa641fc06,1,1,1,1.0,1
raw,3be3cc0e08306567,1,1,1,1.0,1
raw,117a219b77a70e5b,1,1,1,1.0,1
raw,98ff82ce72915745,1,1,1,1.0,1
raw,640415710085dc40,1,1,1,1.0,1
raw,d3d7a0bc7b34a808,1,1,1,1.0,1
raw,82ae359f8f205d64,1,1,1,1.0,1
raw,aa3ae3ec40cf6154,1,1,1,1.0,1
raw,cfed84c9e11aa423,1,1,1,1.0,1
raw,2fff177747894f48,1,1,1,1.0,1
raw,7441327007f6b0b6,1,1,1,1.0,1
raw,96a719ab880e7c81,1,1,1,1.0,1
raw,4c02fbd260b2b64d,1,1,1,1.0,1
raw,5a9c5d978a7a026d,1,1,1,1.0,1
raw,60a5cc4ee67e9afe,1,1,1,1.0,1
raw,76b9a93f01a67b00,1,1,1,1.0,1
raw,72db8f9dada02e8a,1,1,1,1.0,1
raw,5903e20751ab7fca,1,1,1,1.0,1
raw,27f224ce53835c94,1,1,1,1.0,1
raw,31e75a053a8a3512,1,1,1,1.0,1
raw,d0f06879fb19927f,1,1,1,1.0,1
raw,4637f05f21d354fd,1,1,1,1.0,1
raw,debb47564350cac3,1,1,1,1.0,1
raw,1e2a8f78a15a2cd9,1,1,1,1.0,1
raw,98e654b53cb640c1,1,1,1,1.0,1
raw,88611b0eaeaaea00,1,1,1,1.0,1
raw,a79a14575af2c708,1,1,1,1.0,1
raw,b53028977dceec00,1,1,1,1.0,1
raw,df0ee1ff325b9974,1,1,1,1.0,1
raw,518cdeee16d9fd82,1,1,1,1.0,1
raw,5d1d3ebf24eeb25d,1,1,1,1.0,1
raw,2cc4f49e3c39ef2f,1,1,1,1.0,1
raw,2d64345794190e07,1,1,1,1.0,1
raw,a2d9a8f8c59d6bdf,1,1,1,1.0,1
raw,c37efb5d1a0c08a2,1,1,1,1.0,1
raw,c2f9da81f06bc06a,1,1,1,1.0,1
raw,cef9aed3f92f0976,1,1,1,1.0,1
raw,0955cd0fb2227956,2,1,2,0.5,2
raw,f26b69ca5cd1f7ca,1,1,1,1.0,1
raw,09c7f78f3da3a93d,1,1,1,1.0,1
raw,bc0f71955b4618d9,1,1,1,1.0,1
raw,cdf268b2df42dbb4,1,1,1,1.0,1
raw,355f05e65e2292b0,1,1,1,1.0,1
raw,26f07ed70e22c744,1,1,1,1.0,1
raw,68cdf040cd87b895,1,1,1,1.0,1
raw,979276ddff1e3823,1,1,1,1.0,1
raw,2c5fc10fc6b6ea21,1,1,1,1.0,1
raw,84f6888c03a2320a,1,1,1,1.0,1
raw,cfaa6f2f1cae2588,1,1,1,1.0,1
raw,d33e3bfab31589f4,1,1,1,1.0,1
raw,0d02394dd61f888b,1,1,1,1.0,1
raw,8ec5dcf3e949c03d,1,1,1,1.0,1
raw,e1b6ea75b334e009,1,1,1,1.0,1
raw,054df770ba8e556d,1,1,1,1.0,1
raw,9e248b7f7b720b5b,1,1,1,1.0,1
raw,260beacdf9084f3b,1,1,1,1.0,1
raw,7ade0ddcb28b79a9,1,1,1,1.0,1
raw,f47ed425ecaeeab8,1,1,1,1.0,1
raw,42e8135a9d604867,1,1,1,1.0,1
raw,3bd9eb9dab99aeae,1,1,1,1.0,1
raw,1e4ed59ee3288ab7,1,1,1,1.0,1
raw,9b0f9018f8c072cb,1,1,1,1.0,1
raw,c8e889767413320d,1,1,1,1.0,1
raw,45b049ba4d46fb30,1,1,1,1.0,1
raw,3efdbae3ac2311c8,1,1,1,1.0,1
raw,d749f48b6c41fdcf,1,1,1,1.0,1
raw,eee0ea6b0be61197,1,1,1,1.0,1
raw,6101829bb37a4fc0,1,1,1,1.0,1
raw,0c6a13fd0ab7dd89,1,1,1,1.0,1
raw,62755551cb300ce4,1,1,1,1.0,1
raw,7006224f16b0fa1d,1,1,1,1.0,1
raw,d6e2e5edf1b2e2e1,1,1,1,1.0,1
raw,b73d405c94f5bc4c,1,1,1,1.0,1
raw,95461142b8d4a019,1,1,1,1.0,1
raw,7bf0b7c22b5e001c,2,1,2,0.5,2
raw,5e7ac869cfbf77b8,1,1,1,1.0,1
raw,dbcafde8c32722e8,1,1,1,1.0,1
raw,583b8e2818da6525,1,1,1,1.0,1
raw,56363b9c587b2ea5,1,1,1,1.0,1
raw,cb2f84e15cf68f92,1,1,1,1.0,1
raw,bc308f7cb680dcfd,1,1,1,1.0,1
raw,c9ab2d70aabb9eb7,1,1,1,1.0,1
raw,d8b98343932cda5d,1,1,1,1.0,1
raw,a929ad30008cd8f6,1,1,1,1.0,1
raw,5e03ff87a2b43817,1,1,1,1.0,1
raw,b3a9e896db55a310,1,1,1,1.0,1
raw,fc3ef59e497d438d,1,1,1,1.0,1
raw,ca352caa16fea68a,2,1,2,0.5,2
raw,8bbd28714388c0c2,1,1,1,1.0,1
raw,063a3c87460f221b,1,1,1,1.0,1
raw,deb0b22048fcd509,1,1,1,1.0,1
raw,1ba77781d03431e5,1,1,1,1.0,1
raw,d828edff6813008c,1,1,1,1.0,1
raw,95808196ec0f4d6b,1,1,1,1.0,1
raw,7168d88761dbc72f,1,1,1,1.0,1
raw,12edba50a6fee0de,1,1,1,1.0,1
raw,d6e9167f51f7be2e,1,1,1,1.0,1
raw,3c615ded4888b522,1,1,1,1.0,1
raw,263ef22112c944ab,1,1,1,1.0,1
raw,8c1351d45995dd6f,1,1,1,1.0,1
raw,c0058552e499b31d,1,1,1,1.0,1
raw,969b851bf7534824,1,1,1,1.0,1
raw,1cd721cbc8136ea4,1,1,1,1.0,1
raw,57dddb4f7cb91abd,1,1,1,1.0,1
raw,86fcdbcc3a6dbbcc,1,1,1,1.0,1
raw,13c831bb3c4d4369,1,1,1,1.0,1
raw,88ea194390dc2411,1,1,1,1.0,1
raw,fe02a149bb7a6cef,1,1,1,1.0,1
raw,3f25871a474dcf6b,1,1,1,1.0,1
raw,e732677b00ffedaa,1,1,1,1.0,1
raw,ba5c3c9a940cc21f,1,1,1,1.0,1
raw,4cfb514ecc1368ba,1,1,1,1.0,1
raw,6329184f40e2a602,2,1,2,0.5,2
raw,99c18a13e5726c62,1,1,1,1.0,1
raw,ca339582f48d1e53,1,1,1,1.0,1
raw,e05671eeb1de2de4,1,1,1,1.0,1
raw,f7d1274191e38816,1,1,1,1.0,1
raw,e34d4fe79dcd58e9,1,1,1,1.0,1
raw,43c400330248b8f2,1,1,1,1.0,1
raw,0ea7fbbac93c3282,1,1,1,1.0,1
raw,8923b4b8e8536d6e,1,1,1,1.0,1
raw,e52e2f094cb9ea11,1,1,1,1.0,1
raw,fa27ebcef052c8f0,1,1,1,1.0,1
raw,a820244c5855701d,1,1,1,1.0,1
raw,a46cc3f80eeddc31,1,1,1,1.0,1
raw,9e83163bf05b2084,1,1,1,1.0,1
raw,59ebe65f941a5b9b,1,1,1,1.0,1
raw,e126e28b07a69608,1,1,1,1.0,1
raw,a06335fa364e4f99,1,1,1,1.0,1
raw,e6e527f8bf42e360,1,1,1,1.0,1
raw,471bd346fba0ac67,1,1,1,1.0,1
raw,67eb9fd5dfbcf2b5,1,1,1,1.0,1
raw,884ba9d7f2ffeaab,1,1,1,1.0,1
raw,0cd8a7e525b136dc,1,1,1,1.0,1
raw,34253c6cbd1c3a74,1,1,1,1.0,1
raw,b2c7cc6910ada903,1,1,1,1.0,1
raw,903f9c18fabe8396,1,1,1,1.0,1
raw,0d8db21aab3e1018,1,1,1,1.0,1
raw,1e0d764b0e021b34,1,1,1,1.0,1
raw,70e6dde54128a6a2,1,1,1,1.0,1
raw,e319262538edd765,1,1,1,1.0,1
raw,6ebfc5304e8afa48,1,1,1,1.0,1
raw,bcf18ff89c4d8be7,1,1,1,1.0,1
raw,c469769634cffa9e,1,1,1,1.0,1
raw,a8dd9707bd175585,1,1,1,1.0,1
raw,f10491d22d721ecd,1,1,1,1.0,1
raw,480af1fc872a470c,1,1,1,1.0,1
raw,4af83d799f9cfd1f,1,1,1,1.0,1
raw,9d5e83e244d74303,1,1,1,1.0,1
raw,afdc64dc69c56a4d,1,1,1,1.0,1
raw,e1211473e5341cf2,1,1,1,1.0,1
raw,f799c2c574887883,1,1,1,1.0,1
raw,0a95e9636da53db8,1,1,1,1.0,1
raw,fa72d980669992f6,1,1,1,1.0,1
raw,c1219624388bcde3,1,1,1,1.0,1
raw,908ceb0647d22410,1,1,1,1.0,1
raw,1365e17cd7af6b18,1,1,1,1.0,1
raw,de58fe3b3ace4d3b,1,1,1,1.0,1
raw,1460d6d6b822dc03,1,1,1,1.0,1
raw,4b14e01f6c97834a,1,1,1,1.0,1
raw,f8d67536528cf24a,1,1,1,1.0,1
raw,94221ddb9acaa80e,1,1,1,1.0,1
raw,4ac2cd90d295dc03,1,1,1,1.0,1
raw,5628abebdf217107,1,1,1,1.0,1
raw,2d9623a19437244f,1,1,1,1.0,1
raw,60cd3c1af6f32aa5,1,1,1,1.0,1
raw,8a44acb7a7f1cf3f,1,1,1,1.0,1
raw,b42db050a07de598,1,1,1,1.0,1
raw,901afc058552b85b,1,1,1,1.0,1
raw,2175f160da1f8e36,1,1,1,1.0,1
raw,7dad6bd47440a602,1,1,1,1.0,1
raw,0054588302359337,1,1,1,1.0,1
raw,1ac4f80dd9d349c0,1,1,1,1.0,1
raw,d82a6a45fde59c9e,1,1,1,1.0,1
raw,3105dfbdfa46ee43,1,1,1,1.0,1
raw,0b8697674ff59f25,1,1,1,1.0,1
raw,29a8339091d8cfc8,1,1,1,1.0,1
raw,b6c4dc437741624f,1,1,1,1.0,1
raw,795696b751439ee8,1,1,1,1.0,1
raw,86ae40fffd59c90c,1,1,1,1.0,1
raw,185c588bf1ddc423,1,1,1,1.0,1
raw,6957dbb581b7ca2b,1,1,1,1.0,1
raw,300a63a790a2b140,1,1,1,1.0,1
raw,d74a87b327af213c,1,1,1,1.0,1
raw,05bf2db54cb7b5aa,1,1,1,1.0,1
raw,a54e1098885b4b73,2,1,2,0.5,2
raw,243ce8d438feae39,1,1,1,1.0,1
