row_index,truth,prediction,prob_ACC,prob_BLCA,prob_BRCA,prob_CESC,prob_COAD,prob_DLBC,prob_GBMLGG,prob_HNSC,prob_KIPAN,prob_KIRC,prob_LAML,prob_LGG,prob_LIHC,prob_LUAD,prob_LUSC,prob_OV,prob_PAAD,prob_PCPG,prob_PRAD,prob_SARC,prob_SKCM,prob_STES,prob_TGCT,prob_THCA,prob_THYM,prob_UCEC
1724,GBMLGG,GBMLGG,0.00011444704866666667,0.0015623877333333334,0.004058838499999999,0.0007808457766666667,0.023820088,0.0008217438866666666,0.6599101233333333,0.004177774733333334,0.0018386320666666665,0.002052563666666667,0.0016230742666666666,0.21829838333333332,0.007704613866666667,0.0027778367666666665,0.00036402160333333334,0.018279344333333333,0.019476555,0.0004117895733333333,0.0011533962333333334,0.005591246633333334,0.0015019923,0.010251120533333333,0.00023593928333333334,0.00019047831666666666,0.00032110544000000005,0.012681677333333334
1725,SKCM,SKCM,8.586451433333334e-07,5.0485471666666656e-05,2.4878000333333334e-06,4.2565924999999995e-06,4.768587533333333e-05,1.6634933333333332e-07,1.59567712e-08,0.00035199812,1.2215463100000001e-08,2.1065483399999998e-11,4.133526133333333e-12,3.298976249e-08,2.392504566666667e-06,0.00028727592499999997,0.0004970885099999999,7.233336433333333e-12,3.13255415e-10,1.1854728333333333e-12,1.3227801333333333e-11,3.9804551813333335e-08,0.9987048333333334,4.056400133333333e-05,6.623202033333333e-12,1.0809012963333332e-10,1.879742531e-10,9.800972833333333e-06
1726,BRCA,BRCA,0.0017246547666666667,0.004559443866666666,0.49972879666666664,0.027631564666666664,0.020576609666666665,0.0094483326,0.013674698333333332,0.0063807739,0.007187953,0.011978240166666668,0.011898702333333335,0.0038253597333333333,0.027177244333333333,0.05225991633333333,0.002400882866666667,0.029868970999999998,0.017072490333333332,0.063941959,0.046516104,0.052286775333333334,0.024180233333333332,0.014267148833333335,0.021658074333333333,0.015543653999999999,0.008944687833333333,0.005266730766666666
1727,BRCA,LUSC,4.830501466666667e-05,0.12732881333333335,0.04769184133333334,0.06853977466666666,0.0013799501999999999,8.076001333333333e-05,0.00012816062,0.24843383333333335,0.0002562664266666667,4.227794300000001e-05,4.2846043e-06,5.773975216666666e-05,0.0023330816,0.014835632166666668,0.4249349533333333,0.0022473569999999997,0.00012854491066666666,1.64902977e-06,1.48562495e-05,0.0002824184533333334,0.0006218174833333333,0.05715316566666667,7.5521242e-05,1.3505427733333332e-06,6.919202466666666e-05,0.003308469866666667
1728,KIRC,KIRC,0.0005525593466666666,0.015711195666666667,0.06254234733333335,0.010198637233333334,0.003039879133333333,0.0019748601666666667,0.004336104466666667,0.0040206858,0.14183750333333334,0.5360482266666667,0.0039250952,0.0015917001,0.016028327666666665,0.005105905266666667,0.0008311315333333334,0.053186393,0.0029100491666666666,0.014022930166666664,0.07179171399999999,0.01426704,0.0026993965999999995,0.004381406566666667,0.004878487333333333,0.0037677801999999997,0.010363269666666668,0.009987415166666666
1729,STES,STES,0.000110740682,0.010034921233333332,0.004240376566666666,0.0010878239266666667,0.023969905333333333,0.00024348692000000002,4.3493370666666663e-05,0.028689729666666667,8.224563899999999e-05,1.0634729666666667e-05,1.496361875566667e-06,1.9122438333333332e-05,0.014004198333333334,0.04048130166666667,0.027943719999999995,0.0005379190433333333,7.557192433333333e-05,3.0504346e-08,1.7805318666666666e-05,2.853367066666667e-05,0.00020218485999999995,0.8435103233333333,4.84954301e-06,1.1428513166666667e-07,2.0616770333333334e-06,0.0046574639666666666
1730,GBMLGG,LGG,5.676283933333334e-06,1.01926359e-05,0.00027220901666666667,0.00017612147466666665,1.3762729666666667e-05,9.011539133333333e-06,0.3392702166666666,0.00013826513,5.150976966666667e-05,0.00010194745066666667,0.005168778533333334,0.6517176333333333,3.0608844333333334e-05,4.5144956e-05,1.6678258e-05,3.7212462e-05,9.940267666666666e-05,0.00035259512,0.00045736563666666665,0.0008221608566666667,4.5887006666666666e-05,2.0565583666666665e-05,4.747827e-06,0.00033318493333333335,0.00052006738,0.0002790645333333333
1731,KIRC,KIRC,0.008616208866666667,0.006562160566666667,0.03623238166666667,0.027539612666666668,0.004141268633333333,0.017683431666666666,0.017861350999999998,0.005614460333333332,0.13796940866666665,0.44923231999999996,0.0021056165333333335,0.003458496666666667,0.026891557,0.007220184,0.002888122066666667,0.017502206333333336,0.007075124133333335,0.0035324189,0.05534268766666667,0.083054772,0.011790591666666664,0.004036195966666666,0.04184163333333333,0.0054626792999999995,0.008164783866666666,0.008180364333333334
1732,PCPG,KIRC,0.005175351333333333,0.0046821267,0.07506846333333334,0.04840948033333333,0.005064540333333333,0.013937174333333335,0.023712049333333332,0.007392838366666667,0.10601373000000001,0.2248000933333333,0.026139245333333328,0.009468701099999999,0.017677237333333335,0.0061513484,0.0026803168666666662,0.015033980333333334,0.023279168333333333,0.06581347166666666,0.08791767299999999,0.03961394533333334,0.009584845333333333,0.007485169,0.050487196333333324,0.06708822466666667,0.043217025333333325,0.014106616333333334
1733,UCEC,UCEC,9.854303833333334e-05,0.00012315326533333333,0.006552584900000001,0.003255624186666667,0.0006932135333333334,0.00014817908466666668,0.010639824666666665,0.00043077417,0.0007252723333333334,0.0012315837266666666,0.00012866980333333332,0.005194918166666666,0.003884880733333333,0.00023804196133333337,7.854013e-05,4.959632566666667e-05,3.5650274e-05,0.0009115976,0.0007985444499999999,0.0022320240833333337,0.0007056491800000001,0.0007740545999999999,2.3342347e-05,0.00027413266,4.138876533333333e-05,0.9607302133333334
1734,SARC,SARC,0.0038835900666666667,0.006230608133333333,0.09831604066666667,0.02671135566666667,0.024289774333333333,0.011339511333333335,0.038387776666666665,0.014088136666666667,0.11062082333333334,0.06995208,0.004362339133333334,0.008940797333333333,0.09143301466666666,0.026381768666666666,0.0019815981333333333,0.024242436333333336,0.0064447345,0.05409467800000001,0.08059332266666668,0.20169045,0.03488780466666667,0.022891489666666667,0.0057874599,0.008987384666666666,0.007238458033333332,0.016222619333333334
1735,BRCA,BRCA,8.935268133333333e-05,0.00063832075,0.70605139,0.017966923333333332,0.0019590673,0.0008474207499999999,0.015728423000000002,0.0054903367333333335,0.0028916577666666665,0.005418549766666666,0.02936992166666667,0.015698269,0.0042389372333333335,0.0016279796333333334,0.00046432156333333334,0.0047169062999999995,0.0014649062,0.014264622166666666,0.039455915333333334,0.019386831666666667,0.0015312251333333335,0.0016729666000000001,0.00059517541,0.03222704,0.017474116,0.058729437333333336
1736,OV,OV,0.003625575633333333,0.006020242666666666,0.06396069133333333,0.009680875,0.014600011333333334,0.003338014133333333,0.047385402,0.026980012666666664,0.005855644400000001,0.011731442,0.011140794333333334,0.026900786333333333,0.008353463133333334,0.025527392666666666,0.013263413500000001,0.41360736000000003,0.10007851133333333,0.009831824333333333,0.05739529033333333,0.058721447333333336,0.0041368242,0.015481967666666667,0.004154647233333334,0.025009763666666667,0.01001014,0.023208471999999997
1737,KIPAN,BRCA,0.0038517808333333333,0.0064012389999999995,0.27568638999999995,0.01595506366666667,0.015276538,0.0036023054,0.011935558800000001,0.04249361766666667,0.11333031833333333,0.08308209333333333,6.965894766666668e-06,0.002720386866666667,0.124577465,0.05021192866666666,0.008817890666666666,0.048103879999999995,0.0023901646333333334,1.2331221899999998e-05,0.019444043333333334,0.011071826566666667,0.013264250666666666,0.11615688333333334,0.011721559,8.702280766666665e-05,0.0013967645116666667,0.018401706666666667
1738,PRAD,PCPG,0.0192665692,0.0009471101333333333,0.163599514,0.02661382433333333,0.0007818314666666668,0.035873638,0.005988256833333333,0.002911792366666667,0.05135885666666667,0.037876721,0.05513823466666667,0.0059256312,0.006775816600000001,0.003843135666666667,0.00012866964666666668,0.003776466166666667,0.0028379984999999997,0.3693169733333333,0.06832881,0.04126684,0.004159566733333333,0.0024798694,0.020909718666666664,0.038007779,0.030083232666666668,0.0018031288333333333
1739,BRCA,BRCA,0.0038983061,0.022823411999999998,0.42119983333333333,0.10211173,0.020927897333333334,0.0007021636999999999,0.004169478933333333,0.018172831666666667,0.004211989366666666,0.006855692666666667,7.657050333333333e-08,0.0007500567766666667,0.06864262733333333,0.015739347666666667,0.04404863366666667,0.02773964333333333,0.0030103748666666665,4.225336366666666e-07,0.00085423184,0.0028892637,0.016792026666666668,0.029051273,0.0012533775333333334,1.8328653999999997e-05,0.00011630253099999999,0.18402067333333336
1740,LIHC,LIHC,0.002334949256666667,0.014378265666666667,0.10437177466666668,0.024234907,0.024706091,0.015007287166666668,0.017351668333333334,0.030184903666666665,0.16312060666666664,0.08953520533333333,6.1231276e-06,0.002003041,0.18312805666666665,0.046752187,0.015461734,0.051478403000000006,0.004618302033333333,6.490222466666667e-05,0.018038231666666668,0.030636247333333335,0.015082222000000001,0.12020978833333335,0.011294053566666665,0.00016957998333333335,0.0009604354133333333,0.014870988999999996
1741,PRAD,PRAD,0.00030707072999999996,0.0003594008866666667,0.015648436666666668,0.005713053966666666,0.00046873372,0.0026764560333333333,0.0032625420333333333,0.0012211964833333333,0.0066969356666666665,0.0037647798333333335,0.05999734366666667,0.0032454599666666664,0.0018598785000000003,0.0017559848,6.697294666666667e-05,0.0025132605333333335,0.0017615312,0.09575925866666668,0.6179811000000001,0.010324041466666668,0.0021802238333333336,0.0005884616933333333,0.0023814638333333332,0.042586751,0.11289288333333332,0.003986751233333333
1742,PAAD,OV,0.0009937014666666667,0.0026035842999999996,0.09631014266666667,0.0037176347333333338,0.03621590633333333,0.0025402140000000003,0.17424666666666666,0.015569845333333334,0.0013044309666666665,0.0015815895666666665,0.005179942066666666,0.08543015666666666,0.02248217466666667,0.007317652433333333,0.004861431166666667,0.20235598666666665,0.087903362,0.004472991633333333,0.014482549666666665,0.14076233333333332,0.002967474633333333,0.03184611666666667,0.0015762790333333334,0.007260105333333333,0.004759928466666666,0.04125775733333333
1743,HNSC,LUSC,1.9357514666666667e-05,0.014019259666666667,0.0007474923466666668,0.00018074718133333331,0.062005363,0.0001006804,6.699583533333334e-05,0.27308367666666666,2.5700995333333333e-05,5.020829033333333e-06,4.755302e-08,3.1119703e-05,0.014345491333333333,0.06712951766666665,0.5531708200000001,0.00040346217666666664,4.222431066666667e-05,7.608637499999999e-09,2.2164102e-05,0.00022856132,0.0017669068,0.011500909499999998,4.0634357333333336e-06,6.7685829e-08,2.7784647e-06,0.0010975698866666666
1744,HNSC,COAD,0.0028829131333333335,0.011237302333333333,0.015632850333333333,0.0012137845533333332,0.50886951,0.0037603059,0.00083124319,0.022293164,0.006462332466666666,0.002278777233333333,3.7497268099999996e-07,0.00013999181166666664,0.18417024,0.024064377666666664,0.016356657666666666,0.03633494266666667,0.0035387859333333334,5.1286057666666666e-08,0.0017712415000000002,0.0017798397333333334,0.0022769536666666667,0.13404637733333333,0.0023990974666666665,5.613703666666667e-06,0.00010478142533333334,0.017548566333333335
1745,LUAD,LUSC,2.3161905000000003e-05,0.0005609191,0.00019300459666666666,6.4522559e-05,0.0016244822666666668,1.2436805833333332e-05,2.328679566666667e-05,0.02487503166666667,4.9955383333333336e-05,1.17008422e-06,1.3178280399999999e-07,1.0430135333333334e-06,0.01666547633333333,0.39646233999999997,0.5381888066666667,0.00011924749533333333,2.18226502e-07,1.0330261500000001e-08,5.118967662166666e-05,2.42525627e-05,0.00064867534,0.01838814,3.890197166666667e-07,6.316655433333333e-08,5.8944366e-07,0.0020214505666666664
1746,OV,TGCT,0.011939055666666669,0.016264236,0.06113596999999999,0.037717864999999996,0.013779341333333334,0.024265654666666667,0.08315382666666667,0.008053531666666667,0.07417295666666666,0.08431514666666667,0.02183621033333333,0.013907831166666667,0.03202076366666667,0.010376207,0.0040951705,0.056430609,0.060543624666666664,0.030179941999999998,0.07455977200000001,0.090454115,0.014270566,0.017208017,0.09382914333333332,0.027001341666666664,0.026094482666666665,0.012394636666666667
1747,STES,BLCA,0.007651079466666666,0.33343907666666667,0.06491837766666667,0.013654295833333335,0.019018458666666665,0.0051788984666666675,0.0023223737666666668,0.11345024666666666,0.030760852333333335,0.015536071,4.291138233333333e-06,0.0011128688033333334,0.025835637000000005,0.04340090033333333,0.035258557999999995,0.06279714333333335,0.04007391633333333,8.462243466666667e-06,0.0015638464999999998,0.03671200333333333,0.004609001933333333,0.12782463666666669,0.007661782366666667,1.3245902333333332e-05,0.0017817254666666667,0.005412269866666666
1748,THCA,THYM,0.0004033185366666666,0.0006311597566666667,0.06982189866666667,0.026988583333333333,0.0005962512666666666,0.0046278116,0.0025356697666666667,0.0011829564,0.0083361173,0.0053644627666666654,0.20078059666666667,0.004126072533333333,0.0005527545333333335,0.0005962549499999999,0.00012646784,0.0036236015333333334,0.003707651733333333,0.12671480133333335,0.061365423333333335,0.045395817000000005,0.0014679956,0.0003177193266666667,0.003458116066666667,0.117172698,0.30845824,0.0016475613
1749,HNSC,OV,0.0031821208333333334,0.0099718445,0.033398068,0.006629989333333333,0.04425417033333332,0.0029780601666666664,0.046600860333333334,0.031437951,0.004118307466666667,0.004758783666666666,0.003113602033333333,0.0106221961,0.012507894333333333,0.008284962666666666,0.004264339966666667,0.34208425000000003,0.27867388666666665,0.0031765422,0.013281006,0.03992761733333334,0.0028454618000000004,0.03809805333333333,0.006322119033333334,0.010913684466666669,0.005137833433333333,0.03341640233333334
1750,CESC,BRCA,0.009370288999999999,0.022091819666666665,0.40938456666666667,0.39281267000000003,0.0038464342,0.00072004805,0.007859827333333333,0.05420850866666666,0.0069773813333333335,0.006218338633333334,5.987063333333333e-06,0.0025870784333333337,0.007864580133333333,0.012400710666666667,0.0026516879666666666,0.004197302666666666,0.003297223666666667,1.7239053666666667e-05,0.0012813557,0.0017342828666666666,0.010074339333333333,0.023292820333333335,0.001963268166666667,0.00018711807333333334,0.0010398241433333332,0.013915358000000001
1751,COAD,COAD,0.00013468632333333332,0.0014721796466666667,0.005305255333333334,0.012003775533333335,0.87114882,0.0018483510166666668,0.0019922830333333336,0.010789775333333335,0.0019783587333333332,0.0022162401666666665,0.00012787872000000002,0.0004352705233333333,0.013133377100000001,0.005883709599999999,0.0021272211,0.011604385,0.012923273333333332,0.00014897090000000001,0.008353852033333333,0.004938668766666666,0.009949527333333335,0.011906179333333334,0.0037926802333333337,0.0016501695,0.0012185001,0.0029165920666666665
1752,BRCA,BRCA,0.00031519878333333335,0.009416968333333333,0.32222760666666667,0.006642077233333332,0.016973212666666664,0.003212058533333333,0.0079683419,0.08577136133333334,0.0026634885,0.0015581383666666666,8.510356833333335e-05,0.002915306066666667,0.020565232666666666,0.022905704666666665,0.009673208666666667,0.27040238666666666,0.06782866333333333,0.0003193044066666667,0.009381018233333333,0.04114510699999999,0.0018389064333333334,0.071369384,0.0034400095,0.00049644699,0.0012315358133333334,0.019654232
1753,LAML,THYM,6.652766466666667e-05,4.4102019000000004e-05,0.018535088666666668,0.015862300666666666,0.00013394449333333332,0.0005072228066666666,0.0027151365999999997,0.00015930034466666668,0.0044254998000000005,0.004934521466666667,0.14547027999999998,0.008062513666666667,9.311774799999999e-05,0.00010523547133333333,0.004233083833333334,0.0016208763333333334,0.004988980533333334,0.051382055,0.052348642,0.019506169666666667,0.0002802199966666667,0.0024080941666666665,0.00020329582,0.09817641333333334,0.5629774033333333,0.0007599381433333333
1754,STES,STES,0.00022551510666666665,0.0005255490766666667,1.6791845000000004e-05,1.8715634333333334e-05,0.017264137,2.8519041533333334e-05,2.4513385466666666e-06,0.0012042163666666666,2.1125981333333332e-05,2.7720516e-09,1.1960492000000002e-09,7.647320666666666e-09,2.628407816666667e-05,2.7735909666666667e-05,1.8523450333333333e-06,1.9508205333333337e-08,4.957396766666666e-08,8.752243333333333e-10,3.5487093233333333e-09,5.242452648666667e-07,0.00021783644433333334,0.9780870833333332,8.62144681e-09,2.46008015e-09,8.627898462666667e-06,0.0023229622
1755,PRAD,PCPG,0.0007632891400000001,0.0014140596333333333,0.11135075500000001,0.014127940833333333,0.0012509176333333333,0.005058171533333333,0.0037043303000000006,0.0025789478666666667,0.032850473,0.027962343666666667,0.138222005,0.0030692422666666664,0.0031232719666666672,0.002040604566666667,0.000133956742,0.014747291333333334,0.006551799166666666,0.2030014066666667,0.19456291,0.07430643666666666,0.0028712763,0.0009914771666666667,0.005702182233333333,0.046387334333333335,0.09973382333333335,0.0034937590666666665
1756,ACC,UCEC,0.36880504666666664,0.0051208328,0.00017560231666666667,1.919546766666667e-05,0.062340698,1.7176022533333333e-05,7.245228333333333e-05,0.0014087225833333333,1.0900551533333333e-05,1.9433208666666667e-08,7.470804433333334e-08,1.5986529756666666e-06,3.1189702333333333e-06,0.00022870444,0.00028146067333333335,4.818262366666667e-07,2.9988560999999994e-06,1.9395772133333333e-08,4.027107266666667e-08,0.0001518493182,0.0004684179466666667,0.16089902,4.4386021966666666e-07,3.350395246666666e-08,9.565788766666666e-06,0.39998153333333336
1757,OV,OV,0.0019208912433333334,0.0045431588,0.14085080866666666,0.005120204533333333,0.018117218833333334,0.0019805626766666667,0.041844038666666666,0.033638425666666666,0.017118229500000002,0.026511803,0.0025976835,0.04010107500000001,0.010686163499999998,0.04226871666666667,0.0037937394666666666,0.3196376066666667,0.042544259,0.010444341666666667,0.031230385333333333,0.10966490866666667,0.002814397433333334,0.030731892,0.0038535904666666663,0.008532389000000001,0.0061324352,0.04332108666666667
1758,STES,STES,3.689467233333333e-05,0.000668600322,0.0005209957933333334,0.00015629197000000003,0.011372102166666667,2.2490371666666665e-06,7.576025301333334e-06,7.412209286666666e-05,8.3012298e-05,1.0575281666666667e-07,1.6460269e-08,3.410538156e-08,5.071937626666666e-07,0.00013891457600000002,4.750081166666667e-06,1.0761291733333334e-07,9.431143600000001e-08,1.93459889e-08,3.661666333333333e-08,4.2874367764e-05,9.5393725e-06,0.9736761566666666,5.24407691e-08,1.717765e-08,2.181121653333333e-06,0.013202699666666666
1759,LAML,THYM,8.773759200000001e-05,7.096918200000001e-05,0.019063684999999997,0.01828414966666667,0.00016662557,0.00097737396,0.0026832359666666672,0.00019725220333333335,0.005115533766666667,0.004803719433333333,0.14835894666666669,0.010200551766666668,0.00013950118,0.0001253349066666667,0.0041039633,0.0018454172,0.0054446855,0.05852141333333333,0.05557434033333333,0.027970852333333334,0.0002504659166666667,0.0011731364029999999,0.0004999560233333333,0.10398063466666667,0.5294421800000001,0.0009183594866666667
1760,PRAD,PRAD,0.0009302180666666667,0.003063928,0.050279617666666665,0.017842916666666667,0.0092402388,0.005016463866666667,0.10576097000000001,0.008364872566666667,0.021950175333333335,0.018292935333333333,0.02263145833333333,0.022739425666666663,0.015726729999999998,0.012966619999999998,0.0026730022666666665,0.04345985733333333,0.033580058,0.08754995833333333,0.29475876666666667,0.10594407499999998,0.0054304926666666675,0.00727156,0.015203135333333334,0.04168581233333333,0.03385130333333333,0.013785377333333335
1761,UCEC,UCEC,0.00016019006966666666,0.00026090540333333334,0.082414522,0.0004920579533333333,0.0058022290333333325,0.0013047333513333335,2.8871876833333333e-06,1.9550911e-06,0.000201798684,1.7960577233333332e-06,8.4942551e-07,0.0005484941923566667,2.4278489666666668e-05,6.924512943333332e-05,0.000847011744,5.245765433333333e-06,0.0009742409833333332,1.1304914466666667e-06,0.0006718622633333334,0.2791484888,0.0007072127220000001,0.0012555604,6.366836499999999e-05,1.21087402e-06,3.1388631433333332e-06,0.6250352433333334
1762,BRCA,LUSC,0.00010260415333333333,0.048393603333333333,0.05489400666666666,0.006189657066666666,0.028826233666666663,0.010748098766666667,0.0071571418,0.15390747000000002,0.0039546888,0.002569190366666667,1.4135302799999998e-05,0.0018439274,0.03412466333333333,0.10316158333333332,0.31224209333333336,0.019303829999999998,0.008217100166666666,7.293734206666666e-06,0.0014465596666666666,0.029599072000000004,0.0063842354,0.14932009,0.0002866958066666667,4.498740513333333e-06,0.0002254150133333333,0.017076128
1763,OV,OV,0.0044727388,0.014041441666666668,0.12642774999999998,0.0033307199666666666,0.029918550333333332,0.0053156696,0.010279403333333333,0.049960675333333336,0.040053923,0.020377042666666668,2.3696877999999997e-06,0.0012843854,0.08921475466666667,0.024073563333333336,0.050477461333333334,0.2727657866666667,0.009568967,1.9035959e-06,0.0033154054333333336,0.015580232666666666,0.0031941561,0.1944989433333333,0.0056856082,2.8155128333333334e-05,0.0008754973099999999,0.025254887333333333
1764,STES,STES,0.00010266959866666666,0.00023295073733333336,0.0018367186100000002,0.0002502663066666667,0.24460737666666668,0.00010144979633333334,0.0006458939343333334,0.007214125833333334,0.00014578155866666666,1.2700702893333332e-05,1.201581952e-06,6.314148806666666e-06,0.00019974823666666668,0.0009833559333333334,0.00026139878333333335,0.00011895686053999998,1.8267900266666665e-05,2.8290727756666668e-06,7.260858433333333e-07,0.0007031462916666666,0.0005619446833333334,0.7241170666666666,7.678317655333334e-06,5.96101764e-07,1.469056365e-05,0.017852140833333332
1765,UCEC,UCEC,6.989619433333333e-05,0.00029613218,0.32856082666666664,0.021244651333333333,0.0027590277666666666,0.00021960157,0.004002370633333334,0.0027504756333333337,0.0015329729100000001,0.003997830566666667,0.0008327990333333333,0.0033471066,0.0016921414333333333,0.002449306,0.0006390264433333333,0.0009525422566666666,0.00042903510333333335,0.0012583203133333333,0.005649894,0.007658883500000001,0.002017442066666667,0.0031081007,0.00020246508166666665,0.0032698750333333333,0.0009012227233333334,0.6001580533333334
1766,GBMLGG,GBMLGG,0.008715684333333333,0.018590152866666668,0.011993131666666665,0.042250605,0.019714468833333332,0.004080123133333333,0.22071307333333334,0.027490821666666665,0.09666552466666667,0.066948664,5.938281066666666e-06,0.037258606,0.043031621666666665,0.13120675,0.020491455999999998,0.008583958599999999,0.0048907798999999995,8.251008e-06,0.0018076057666666665,0.06334536733333333,0.061051895333333335,0.08959997800000001,0.0076349747999999995,2.129670566666667e-05,0.0009906400266666666,0.012908624666666667
1767,BRCA,BRCA,0.000188044495,0.00049226736,0.9161463666666667,0.0058163914,0.0004472933133333333,0.000143925332,0.0028227550666666667,0.0014225775666666665,0.006021783,0.0036983772,0.006125810666666666,0.0013203445666666667,0.0011119135333333334,0.0010945752866666667,4.388830733333333e-05,0.0019926018,0.00022687043666666667,0.0035086259333333334,0.009851035999999999,0.0030422668,0.00035502148333333333,0.00103060138,0.0002773780466666667,0.0032863715999999995,0.0054631577666666665,0.024069805333333333
1768,STES,STES,0.0003746195766666667,0.0077907564666666665,0.005196420966666667,0.003379970833333333,0.054099091999999994,0.009397892,0.0025455808333333333,0.06692761166666666,0.00033044389,7.2917512e-05,6.571629333333334e-10,0.00024565692666666665,0.005695699933333333,0.020894915,0.15718711,0.0029095433666666663,0.006666007133333333,4.6264990666666666e-10,3.242656066666667e-05,0.0006014341066666666,0.004188585900000001,0.6420029199999999,9.5853142e-05,8.469314433333333e-09,5.148077067953333e-06,0.009359361833333335
1769,STES,STES,0.0082629342,0.009273557333333333,0.007407008333333333,0.0018569008766666669,0.11996889,0.011225032833333334,0.0047361357000000005,0.027895808666666664,0.0077458276000000005,0.002497796,1.5704703833333335e-07,0.0008434852999999999,0.057495634,0.016813583333333337,0.19937026666666668,0.025312098666666668,0.008978402866666665,7.744855666666668e-08,0.00056208381,0.0048939811,0.031699896,0.42739667666666664,0.0006972396333333334,7.359953566666666e-07,6.185506266666667e-05,0.025003914
1770,COAD,COAD,2.8413720999999996e-05,0.0019824474666666667,0.0012203700666666665,0.0011950172666666667,0.9117998333333333,0.00066223245,0.007439434566666667,0.009980576666666666,0.00013630486999999998,0.00014064424333333332,2.0624950866666665e-07,0.0014302468333333334,0.0024340289333333333,0.0013671571333333332,0.0023725553333333333,0.001625408686666667,0.0032056348666666666,2.3943732e-07,2.5728540333333332e-05,0.0010158614866666667,0.00041949691,0.029458102333333333,3.8278386333333334e-05,3.5131506666666667e-06,4.605140666666667e-06,0.022013677333333332
1771,BRCA,SARC,0.024926834999999998,0.023338316333333334,0.044145886999999995,0.060826466,0.0032893317666666667,0.03250073433333333,0.014236140666666666,0.018737736333333335,0.16095891333333334,0.08759871266666668,0.0038328276666666668,0.005105974866666667,0.040673133,0.02654820233333333,0.0029637294666666667,0.03338838933333333,0.02768853866666667,0.062948347,0.037750954333333336,0.1697613046666667,0.014504379,0.013181736999999999,0.05901003633333333,0.0077402148,0.018321563333333332,0.0060215867000000005
1772,KIPAN,KIPAN,5.5970152000000004e-05,1.37070785e-05,3.0616475e-05,8.3221251e-05,3.6676069666666665e-06,2.0972021000000003e-05,3.1196987e-05,1.2894939e-05,0.7229535,0.2758154566666667,9.194970666666667e-08,5.621494899999999e-06,0.00014581134866666667,9.917559333333334e-05,9.695273e-06,1.0944245899999999e-05,3.1085455000000003e-06,6.444063666666666e-07,4.925930433333334e-05,1.864341066666667e-05,0.00010788099333333333,8.979885666666668e-05,0.0004126085,9.482776366666667e-07,1.0643806673333333e-06,2.3518914000000004e-05
1773,BRCA,BRCA,0.0006526007399999999,0.004275053966666667,0.46969989,0.07720296833333333,0.011782808333333334,0.0031790450666666667,0.06251256,0.026384510333333333,0.005899539199999999,0.008949525333333333,0.005441158000000001,0.041316662,0.011035487999999998,0.005453720666666666,0.0053369650333333326,0.024445010666666666,0.007562328566666666,0.0050550661,0.03127100633333333,0.04901679166666666,0.004258504033333333,0.011278031666666665,0.0020275373,0.030028041999999994,0.010423582666666667,0.08551165000000001
1774,SKCM,SKCM,8.761574683333334e-07,1.3975348766666666e-05,5.7082050166666673e-08,1.3182805e-06,2.0516326466666666e-05,3.252120916666667e-06,6.868495233333333e-10,3.9760836333333336e-05,3.4904221e-10,1.8017220966666665e-11,3.38641966e-12,3.901283118666667e-08,1.3314671033333334e-09,1.1634771e-05,0.00013867137,1.357059244333333e-10,1.22382839e-10,1.7027449466666666e-11,1.1578239766666667e-11,8.933247133333334e-08,0.9997398133333334,2.1872332e-05,5.484801366666667e-12,3.6781593233333333e-11,1.0313352e-10,8.159274333333332e-06
1775,GBMLGG,GBMLGG,0.002962102666666666,0.0041379690333333335,0.016437193433333334,0.005920473933333333,0.006646642633333334,0.003023433833333333,0.6427509366666667,0.0065509108,0.013920193266666667,0.011159794233333334,0.0022751875333333334,0.23148331666666666,0.006289632666666667,0.00239682702,0.00029012294666666663,0.0033262062666666666,0.004506824666666667,0.0012161383,0.005400383366666667,0.0031702416999999997,0.004458296933333334,0.0050028662333333335,0.0009211136800000001,0.0012761771000000001,0.003169110366666667,0.011307902
1776,BRCA,LAML,0.00050636803,0.0003104518466666667,0.08233949533333333,0.008936664666666668,0.00034654767,0.0020675427866666666,0.0035861461333333336,0.00047398877333333335,0.007554503033333333,0.006135646533333333,0.24098104666666664,0.004667511199999999,0.0007716727,0.0007933043066666667,0.00010873977200000001,0.005820915933333334,0.0021946253333333336,0.13219973333333335,0.13904014,0.02975995866666667,0.0010780641333333334,0.00037591822666666665,0.0031951103000000002,0.13411422466666667,0.19019709333333334,0.0024446050666666664
1777,LIHC,SARC,0.0014614287333333334,0.0028395674333333335,0.23337287333333334,0.03328007633333333,0.013030841,0.026424166666666665,0.04824808133333333,0.027487811333333334,0.015657466666666668,0.009187705166666667,0.0011627683333333334,0.0090615235,0.028262949333333332,0.053448817,0.0032466015999999998,0.02872519933333333,0.028687641333333333,0.004675136933333333,0.032044721,0.25255245333333337,0.02499595166666667,0.03261451433333334,0.015634802533333336,0.021972542666666667,0.025967449333333337,0.02595691633333333
1778,HNSC,STES,0.0014694257,0.024814480333333333,0.012826332199999999,0.0024560203333333333,0.042500773,0.007502777666666668,0.00061864018,0.04940723766666666,0.0018369391666666667,0.00058795929,1.1814435033333333e-07,5.7245607999999995e-05,0.015552144999999998,0.011479899333333335,0.020318671666666666,0.011593813033333336,0.008276983766666668,4.3676311e-08,8.955685333333332e-05,0.004162122233333333,0.0100334101,0.7606309333333333,6.915295333333334e-05,1.2149068000000002e-07,4.1176064146666664e-05,0.013674018333333334
