ID,SUBCLASS,fold,prediction,prob_ACC,prob_BLCA,prob_BRCA,prob_CESC,prob_COAD,prob_DLBC,prob_GBMLGG,prob_HNSC,prob_KIPAN,prob_KIRC,prob_LAML,prob_LGG,prob_LIHC,prob_LUAD,prob_LUSC,prob_OV,prob_PAAD,prob_PCPG,prob_PRAD,prob_SARC,prob_SKCM,prob_STES,prob_TGCT,prob_THCA,prob_THYM,prob_UCEC
TRAIN_1021,GBMLGG,3,LGG,2.5237043e-05,7.6052147e-06,0.0005188839,4.2077558e-05,8.312575e-06,8.40202e-06,0.28631794,9.9058e-06,1.108793e-05,4.7909863e-05,0.11137606,0.59817743,9.528558e-05,2.7355183e-05,3.7633947e-06,1.3060171e-05,1.7398419e-05,0.0009906796,0.00016039392,0.00081577816,0.00010721933,7.166176e-06,5.2065143e-06,9.519834e-05,0.0008409873,0.00026963124
TRAIN_1022,KIRC,2,KIRC,0.0015127704,0.0029638333,0.06624555,0.014810366,0.0012610361,0.0013684441,0.013007726,0.0101590315,0.12672217,0.66071576,0.00033581076,0.0054600793,0.012693162,0.009478657,0.00083597994,0.005724085,0.0012571834,0.0012988308,0.020166036,0.020164091,0.0022459172,0.007065147,0.0030505368,0.0021035725,0.00074026006,0.008613962
TRAIN_1023,LAML,1,OV,0.00040446204,0.0018086834,0.18813686,0.0036637124,0.011324615,0.0017185732,0.004329221,0.029469075,0.0019336654,0.0027092488,0.0171347,0.006615075,0.0050574136,0.0047769127,0.001728546,0.28877664,0.10758002,0.053098425,0.023698945,0.18719096,0.0027910105,0.007933652,0.0020579093,0.010658112,0.03132344,0.0040801545
TRAIN_1024,SARC,2,BRCA,0.0020268715,0.006844347,0.28647855,0.101456776,0.00806356,0.009002967,0.0031964513,0.021436691,0.032823976,0.032258913,0.0014115428,0.0051608253,0.017122801,0.046824604,0.015238922,0.052802313,0.036415376,0.0051874807,0.11394379,0.10257545,0.013994144,0.019761806,0.025943454,0.017857207,0.013216952,0.008954242
TRAIN_1025,STES,3,STES,0.0021235072,0.0196578,0.027503995,0.0049253763,0.13649413,0.005358554,0.020789165,0.05418767,0.0037982329,0.0015760843,3.520035e-07,0.0054986295,0.042473033,0.019220626,0.03600866,0.031202793,0.08065953,1.2617475e-06,0.0016291771,0.021116864,0.0088482415,0.40461454,0.002911317,5.9699913e-05,0.000350532,0.06899026
TRAIN_1026,PCPG,2,SARC,0.009615884,0.0008446008,0.053487293,0.03948578,0.0007339057,0.008894898,0.014654203,0.0025090526,0.20666216,0.06874349,0.024094965,0.005913531,0.0080307815,0.0041076867,0.00028128605,0.0070763463,0.008179616,0.20867553,0.026415134,0.21089788,0.0033044447,0.0029761058,0.048257094,0.015719816,0.016034741,0.0044037066
TRAIN_1027,LGG,3,LGG,0.0016875564,0.0012421759,0.0041401386,0.002981871,0.0030219671,0.0007839372,0.21630104,0.0007123439,0.0040272544,0.012792917,0.00019771396,0.6913318,0.014248281,0.005198551,0.00061773916,0.0037047176,0.005748452,0.00029990898,0.0020995566,0.0023741887,0.0025678596,0.003406701,0.0056453487,0.00031020056,0.00034943997,0.01420836
TRAIN_1028,BRCA,1,PRAD,0.0006824811,0.0005041128,0.034622677,0.010788341,0.0021662835,0.0034371053,0.0056592906,0.0012016746,0.02826576,0.01042173,0.07217991,0.013228833,0.009339182,0.003471732,0.00035152282,0.012828698,0.0073763304,0.2603262,0.2740893,0.038970914,0.003591937,0.0016885565,0.008263161,0.15307988,0.04083696,0.0026274072
TRAIN_1029,BRCA,1,BRCA,0.0007073387,0.0028219817,0.5073988,0.0016714687,0.006417111,0.0003733294,0.03424131,0.027623503,0.0076731783,0.006472214,0.039734606,0.0049241697,0.005836778,0.0040138075,0.0003261655,0.20789611,0.008502576,0.004538338,0.014636307,0.07642307,0.00068426656,0.007454123,0.00025178262,0.00023979582,0.012927071,0.016210683
TRAIN_1030,LUSC,4,LUSC,0.0034776004,0.04589291,0.0026420818,0.022820713,0.044857126,0.026659235,0.00086574134,0.13815433,0.0020923265,0.00018865908,8.8159845e-07,6.35674e-06,0.013484699,0.013886538,0.5615389,0.00033159734,0.0024356192,1.313111e-06,1.696871e-05,0.0005386321,0.0021352554,0.07557366,0.0010357527,1.794315e-06,6.659504e-05,0.04129466
TRAIN_1031,KIRC,2,KIRC,0.00021654305,9.880644e-05,0.0028572024,0.0012055144,5.8870617e-05,0.00011989173,0.00017272556,0.00042623378,0.21277596,0.7742789,4.587949e-05,0.0001062668,0.00034606905,0.00039704054,2.8823335e-05,0.00045316387,6.227049e-05,0.0012703494,0.0012749681,0.00070646376,0.0007483261,0.00026490458,0.0014300089,0.00040122034,0.000107752814,0.00014588282
TRAIN_1032,KIPAN,4,KIPAN,0.0055077416,0.0089581655,0.01794953,0.0073854537,0.006380339,0.003861794,0.0036250786,0.010672656,0.66475016,0.13556305,1.3323335e-06,0.0013334589,0.026631663,0.01857113,0.005448514,0.01407298,0.0107595045,9.743827e-05,0.005160325,0.0073365136,0.013729679,0.010938143,0.015107387,0.00029015527,0.0012096876,0.00465808
TRAIN_1033,GBMLGG,5,KIPAN,0.03171128,0.0032957117,0.017805947,0.023802193,0.0026182046,0.0029813773,0.008260762,0.047175523,0.35335085,0.2256207,0.0016723633,0.0023824947,0.009210904,0.013078724,0.0032393676,0.006790629,0.07338888,0.014388758,0.012241011,0.019698093,0.0577077,0.01588645,0.036388952,0.0024766433,0.01277194,0.002054528
TRAIN_1034,BLCA,1,BLCA,0.00043527322,0.6103704,0.029981067,0.15169954,0.009973591,0.0017197502,2.036326e-06,0.087879315,0.0032206378,5.47927e-06,1.8475793e-08,5.416398e-06,0.00011068063,0.0060632154,0.035952825,7.7392366e-07,6.151418e-07,6.224022e-09,8.563962e-08,1.20911845e-05,0.013589133,0.04664479,4.243994e-09,9.793854e-09,4.375783e-06,0.0023288515
TRAIN_1035,LUAD,3,LUSC,2.6675789e-05,0.0009709751,0.00063273887,0.00013528991,0.00061816565,1.4662845e-05,1.5750927e-06,0.0040927087,0.0001305273,4.1903647e-07,3.7899138e-08,9.622909e-06,0.006301593,0.35942304,0.6223818,1.6421915e-05,4.018368e-07,3.095897e-08,4.4357703e-06,0.00027821338,0.0015289023,0.002978627,2.858259e-07,2.2011216e-08,9.397376e-07,0.0004519048
TRAIN_1036,OV,2,OV,0.0006924331,0.001178925,0.031166703,0.004032406,0.008266292,0.001625473,0.012405886,0.045222525,0.008054273,0.015668686,0.00032480317,0.001624805,0.03205661,0.013265549,0.024786308,0.5761809,0.042885322,0.0016749261,0.018433483,0.09225376,0.006329432,0.036397908,0.0116775315,0.002676868,0.0010019499,0.010116325
TRAIN_1037,STES,3,PAAD,0.0056009768,0.0035381783,0.015724763,0.028878998,0.17409436,0.026625866,0.1425792,0.009405381,0.01702728,0.008559348,0.0005485378,0.014504214,0.034159105,0.0071568177,0.006592093,0.009686826,0.2727497,0.0015851283,0.023957092,0.041127674,0.0077665616,0.08119484,0.021373913,0.008315751,0.0115621,0.02568525
TRAIN_1038,UCEC,5,UCEC,0.0007409351,0.0012119359,0.06159935,0.005007297,0.0047565657,0.0043741297,0.004963719,0.0013488346,0.015621857,0.0060221767,5.4599036e-06,0.00075050397,0.016995633,0.001349055,0.00063508557,0.00040390997,0.00018679517,1.4414951e-05,0.00072436477,0.0023769978,0.0023271467,0.010621321,0.0005615665,4.7321468e-05,0.0003370658,0.85701656
TRAIN_1039,HNSC,3,HNSC,0.0008054423,0.013500199,0.03285714,0.017804358,0.011514429,0.0073135504,0.058629993,0.295735,0.0064392113,0.0024173,4.0111313e-06,0.01666568,0.12856083,0.030660717,0.033152338,0.08181833,0.055252746,1.8702001e-06,0.0026029898,0.025285643,0.0048081186,0.1574224,0.008129957,0.0001666224,0.0023667838,0.006084392
TRAIN_1040,BRCA,1,PRAD,0.00040553318,0.0026804581,0.06896208,0.03356988,0.0032748317,0.0029759665,0.016475543,0.0051670154,0.011416757,0.010121969,0.06872122,0.017269172,0.0088815335,0.0024682723,0.00061629125,0.015104359,0.032597654,0.116671674,0.3676609,0.062039074,0.002965388,0.003830879,0.010290806,0.056991316,0.06658545,0.012256068
TRAIN_1041,LIHC,3,KIPAN,0.0024966402,0.006935728,0.16812481,0.025195854,0.005063191,0.008806402,0.008815781,0.0077577825,0.3412892,0.18152308,0.0003537157,0.0011708811,0.057266943,0.029779853,0.0006367425,0.03544861,0.008061265,0.0035218524,0.029889645,0.017199365,0.004169855,0.021411218,0.014413104,0.0010800979,0.00491354,0.014674882
TRAIN_1042,CESC,4,CESC,0.0027573626,0.039758176,0.15862927,0.28385717,0.013039145,0.0036360777,0.01295545,0.06308318,0.05479756,0.012476348,5.513975e-05,0.006793107,0.045074064,0.028390905,0.009961368,0.04297303,0.029064724,0.0002333944,0.01878661,0.03542675,0.015973514,0.038832415,0.069420844,0.0019468538,0.0019355451,0.010142002
TRAIN_1043,LIHC,4,STES,0.0020672,0.0030571637,0.0010935426,0.006394881,0.06362458,0.0047674673,0.0014347106,0.048493728,0.0027889009,0.00043294393,6.2541443e-07,0.00012241238,0.09737332,0.1825057,0.12695609,0.00060088583,0.0044720094,7.415974e-07,6.643782e-05,0.0016139952,0.039940644,0.39830542,0.0034986206,8.6516377e-07,5.015953e-05,0.010336999
TRAIN_1044,SKCM,1,SKCM,1.17146456e-07,2.8686582e-05,3.3111714e-06,0.00011808056,0.0009212247,2.179103e-06,6.6217565e-10,4.027776e-06,5.479237e-10,8.036543e-11,4.3864076e-11,6.633493e-08,1.7586178e-10,1.8397644e-05,0.00011179797,1.3670311e-10,2.616467e-09,7.812032e-12,5.90403e-11,9.863087e-08,0.99868166,8.478373e-05,3.9840818e-11,8.005613e-12,2.520719e-10,2.5497047e-05
TRAIN_1045,COAD,2,THCA,0.0010786391,0.0002554258,0.03588382,0.0013111085,0.0076733585,0.00023336161,0.060556095,0.008204324,0.0028500564,0.0020270084,0.023206217,0.12083886,0.0025389607,0.0073165693,0.0006628727,0.03784498,0.012019634,0.009474027,0.0050929524,0.019775786,0.012835582,0.0045012953,0.00021495503,0.5907455,0.008060277,0.024798358
TRAIN_1046,SARC,3,GBMLGG,0.010376717,0.01429609,0.08347721,0.023951575,0.024202304,0.017804746,0.14292088,0.06719993,0.017356994,0.012102359,5.1000105e-05,0.016893191,0.08770806,0.030709954,0.013327133,0.015485209,0.044850204,0.0006806059,0.014857313,0.10673328,0.034920126,0.06729529,0.12542,0.0011747004,0.005865963,0.020339195
TRAIN_1047,DLBC,4,STES,0.0034272394,0.009105766,0.025125045,0.08257996,0.06038736,0.033579353,0.018252498,0.07386043,0.06834132,0.018038994,1.578633e-05,0.0009948602,0.11024699,0.018055439,0.062442455,0.0061329463,0.07106005,4.932999e-06,0.0027727413,0.006279419,0.013696433,0.23874368,0.055409674,3.467617e-05,0.00156622,0.0198458
TRAIN_1048,LIHC,5,OV,0.003952866,0.028916653,0.06953437,0.030054653,0.024524506,0.0053909207,0.052421574,0.14768003,0.007558712,0.0026848402,0.004717216,0.030020716,0.05527982,0.01719804,0.016810788,0.20872763,0.09295051,0.001197331,0.014272877,0.08441947,0.013178512,0.05094168,0.016186632,0.0014200499,0.005620057,0.014339495
TRAIN_1049,BRCA,1,LAML,0.0008206587,0.0002485516,0.06028184,0.038946383,0.0004024861,0.0017645765,0.011060147,0.00061303086,0.040741455,0.045208327,0.21396339,0.015369499,0.0009376133,0.0006227784,0.00031217642,0.0060596955,0.0034729238,0.15270692,0.10703044,0.027619334,0.0029459472,0.0033400776,0.0020685147,0.10062629,0.16088821,0.0019487505
TRAIN_1050,PRAD,4,KIPAN,0.007758907,0.0060368483,0.046278212,0.018299496,0.0043548397,0.008593036,0.012156006,0.016835792,0.2446073,0.18498576,0.004916648,0.010250724,0.039345987,0.015575534,0.001759814,0.023379317,0.019369224,0.015354538,0.12232258,0.06147596,0.008012553,0.008680855,0.0716259,0.014237525,0.020546613,0.013239997
TRAIN_1051,PAAD,5,PAAD,0.0025084112,0.008415365,0.014069902,0.004209914,0.07636232,0.001232172,0.09580584,0.029169677,0.0011324226,0.0005786205,4.052085e-05,0.0077072205,0.032170698,0.025141934,0.008440842,0.11549161,0.37806123,0.00011978091,0.0022798057,0.017783219,0.003998158,0.123653874,0.0031290925,0.00063527765,0.0010610231,0.046801016
TRAIN_1052,KIPAN,1,KIRC,0.0056716846,0.005763328,0.055853296,0.02887506,0.00086060987,0.004436912,0.0037076166,0.0064760568,0.26703417,0.49624655,0.00010426731,0.0013199939,0.030638287,0.0070924573,0.00053812144,0.007703154,0.0013452506,0.00086474326,0.009908066,0.00907796,0.0028794422,0.008617778,0.034521807,0.00020066548,0.0024534382,0.0078093163
TRAIN_1053,LUAD,5,LUAD,0.0012899266,0.0028340362,0.0011179999,0.003145968,0.0009024744,0.0013159454,0.0014080121,0.072807886,0.013554806,0.0031839225,2.444022e-08,7.4638054e-05,0.04158715,0.5677232,0.14794624,0.0069733006,0.00037777366,2.3996916e-08,0.0025107,0.0015811455,0.01862184,0.03566545,0.074987434,1.4614153e-07,3.807861e-05,0.00035190978
TRAIN_1054,SARC,2,STES,0.0005526162,0.006250176,0.03920676,0.0024140414,0.04273337,0.003267712,0.021523295,0.11372394,0.011059284,0.006118708,1.4695217e-06,0.004587424,0.04035722,0.099839464,0.0261804,0.094631,0.03241168,4.7407315e-07,0.0043191197,0.06110904,0.006102316,0.36743966,0.0044145067,1.1490222e-05,2.0565726e-06,0.011742801
TRAIN_1055,OV,4,KIRC,0.00014139629,0.008551021,0.09751528,0.016656669,0.010244784,0.0016372323,0.0028638102,0.03235451,0.17449062,0.4182618,2.4468027e-05,0.0016007402,0.018841606,0.025980717,0.012660192,0.039757654,0.0051105856,0.00010516321,0.05027198,0.009372106,0.0041356008,0.04866795,0.0026128902,0.00036677628,0.0020177413,0.015756652
TRAIN_1056,LGG,1,LGG,1.2548606e-05,3.857981e-05,0.0010781682,2.8970453e-05,0.00012793076,3.0861487e-05,0.22259699,0.00068338966,2.4356716e-05,1.8904746e-05,0.0008252802,0.76584864,0.00022727375,0.00013109052,2.891521e-05,0.00042414016,0.0014940165,6.589805e-05,0.00032114214,0.0041567697,1.7258326e-05,0.00015128835,1.5830161e-05,1.8311604e-05,0.00024978668,0.0013836214
TRAIN_1057,LAML,2,PCPG,0.00167805,0.0003097378,0.15315029,0.0064811027,0.0013625544,0.012151434,0.00784632,0.0011050728,0.080649994,0.01589385,0.049930375,0.012005943,0.0013311489,0.0044947006,0.00014902058,0.00979814,0.011127704,0.35315862,0.11414737,0.024269957,0.004092087,0.0005707687,0.015378179,0.04385873,0.073456526,0.001602408
TRAIN_1058,GBMLGG,1,LGG,0.00022117689,0.00040878632,0.0046340046,0.00044763432,0.0027291353,0.00029266364,0.32827047,0.012896874,0.00018176381,0.00030109953,0.0028048623,0.56681275,0.0029561361,0.0008700517,0.00069883646,0.006841155,0.0040172534,0.00016395378,0.00064876635,0.051915485,0.00031776278,0.0009995347,0.00021107784,8.384636e-05,0.00154122,0.008733756
TRAIN_1059,LIHC,5,SARC,0.012665883,0.020260831,0.01764978,0.014953724,0.0011631855,0.020658279,0.19756065,0.028978635,0.044802047,0.06035822,0.0009931645,0.036252826,0.026521932,0.05058478,0.003911763,0.031077629,0.0026521417,0.0017953012,0.0755525,0.22010578,0.08659604,0.010907885,0.005746765,0.0007748232,0.021035459,0.0064399936
TRAIN_1060,PAAD,4,STES,0.0028222578,0.016659083,0.018253803,0.018463071,0.024627272,0.0017733407,0.015062484,0.032054417,0.034608323,0.023325726,1.671341e-06,0.0009511955,0.06591931,0.12222787,0.07503851,0.021526473,0.051791433,3.985329e-06,0.015253392,0.0031168791,0.01685413,0.2404493,0.18000898,9.446376e-05,0.0012656514,0.017846953
TRAIN_1061,GBMLGG,3,GBMLGG,0.00029848583,0.0015807366,0.01571338,0.002963042,0.0011627725,0.0021690186,0.4411764,0.0044182977,0.0009926484,0.0018461002,0.024516856,0.23824358,0.0038471725,0.01724103,0.0008951587,0.0042232885,0.0024598492,0.041367114,0.011110716,0.14406624,0.0060370103,0.001346573,0.00012322301,0.0017326633,0.01957752,0.0108910445
TRAIN_1062,GBMLGG,4,LGG,2.0577647e-05,0.00017500695,0.004742612,0.00017618496,0.0018771704,8.491406e-05,0.2797192,0.0008095155,4.2353207e-05,5.1543404e-05,0.028073775,0.65968686,0.0001571057,0.00021278438,7.057884e-05,0.0072994344,0.0024156922,0.00047806767,0.0010099787,0.0036259347,9.2602604e-05,0.0006251657,6.006939e-06,0.00086309423,0.0004687746,0.007215
TRAIN_1063,KIPAN,5,KIRC,0.00816874,0.0029842255,0.11290162,0.011070828,0.009181943,0.00457297,0.008807278,0.020257896,0.19956402,0.30275443,4.8741695e-05,0.0012764374,0.051039148,0.042482857,0.0039366097,0.026377777,0.00844374,0.00012229999,0.007363437,0.03211655,0.0047149956,0.07662838,0.03582817,0.0002193527,0.0062446217,0.022892937
TRAIN_1064,PRAD,5,PRAD,0.0064313198,0.007654559,0.10195446,0.015641186,0.011811467,0.025648983,0.012467915,0.0116900215,0.119931795,0.077773966,0.002388969,0.0042841383,0.027935822,0.018730573,0.0075831995,0.09605531,0.022843564,0.027594168,0.14904451,0.09552595,0.0071743196,0.011521319,0.0620396,0.04190187,0.028706947,0.0056640026
TRAIN_1065,LGG,5,GBMLGG,0.008399399,0.0039634565,0.014577215,0.016033594,0.0067664227,0.0068637803,0.3434466,0.024055295,0.057326447,0.047201153,0.00052239845,0.14428559,0.008801735,0.044131134,0.013981629,0.048164915,0.0668241,0.0021711034,0.035499,0.02085557,0.0089445,0.008044201,0.040673386,0.0078081028,0.008602035,0.012057182
TRAIN_1066,KIRC,1,KIRC,0.0116367275,0.004971262,0.044509433,0.022029221,0.0026703086,0.008674921,0.020272665,0.010004859,0.11378021,0.26214814,0.0037835792,0.0056267423,0.025966017,0.0120789455,0.0035419338,0.081707165,0.028999573,0.032654367,0.09704243,0.08239597,0.0064494237,0.004381068,0.072349526,0.01771493,0.018336091,0.006274546
TRAIN_1067,PRAD,3,PRAD,0.0036796844,0.004663929,0.04356816,0.033327363,0.009707961,0.012858962,0.03191907,0.008278316,0.08805082,0.13736321,0.017022036,0.01274061,0.019275147,0.021137789,0.004879461,0.022115922,0.013175371,0.08524367,0.16970846,0.0762539,0.013861726,0.011064514,0.020528937,0.09479739,0.035825122,0.008952439
TRAIN_1068,STES,4,TGCT,0.005847606,0.0038221553,0.024966741,0.018750535,0.078228,0.04615869,0.02760498,0.01694157,0.118367516,0.016156144,1.39997655e-05,0.004462122,0.044118535,0.035503775,0.018247591,0.039185308,0.095030434,0.00027168126,0.009472064,0.026519246,0.018755877,0.088695,0.21916704,0.0012785681,0.0008327844,0.041602008
TRAIN_1069,LGG,1,GBMLGG,0.0014760868,0.0068780896,0.055097084,0.032983087,0.15923564,0.009470315,0.16581793,0.029599844,0.018307589,0.023695366,0.0017388221,0.07469827,0.07808685,0.02402593,0.0056460067,0.03967812,0.01818465,0.01077648,0.052440558,0.02192213,0.020921128,0.06866624,0.0028712573,0.010748715,0.002560481,0.06447329
TRAIN_1070,BRCA,2,BRCA,0.0006418711,0.0028148887,0.3844454,0.03339216,0.0603755,0.0014705139,0.02175011,0.11092684,0.0025020342,0.0032642542,0.00010651316,0.006875523,0.014162862,0.010794323,0.009171928,0.08972103,0.045345355,5.477852e-05,0.0035354977,0.017916238,0.0070267282,0.09474336,0.0026487203,0.00095830095,7.664772e-05,0.075278684
TRAIN_1071,PRAD,5,KIRC,0.008215239,0.0068698656,0.041534167,0.030740561,0.012986981,0.018326094,0.020740591,0.023002785,0.07479814,0.13676393,0.007969049,0.0047975434,0.035091326,0.0155088585,0.011900724,0.051883783,0.09398648,0.025038788,0.11802014,0.0977984,0.008044013,0.026608642,0.03651312,0.030716449,0.05517815,0.006966206
TRAIN_1072,PAAD,4,PAAD,0.0010375686,0.004738892,0.14981595,0.011349022,0.0152902715,0.0067792293,0.05307427,0.03350244,0.007023455,0.005866442,0.0022602475,0.02802461,0.016666763,0.013676392,0.019597765,0.14933802,0.26422825,0.0021979478,0.03325231,0.094724186,0.0068198116,0.027964981,0.014849105,0.004906699,0.017062897,0.015952462
TRAIN_1073,KIRC,2,THYM,6.374006e-05,0.00023706793,0.13232964,0.032650568,0.00205163,0.0010664847,0.010984524,0.0018072911,0.03602537,0.00782162,0.10656481,0.009046339,0.0026460357,0.0030297905,0.00042435667,0.007677227,0.0021320698,0.06425566,0.14555165,0.054839503,0.0018431302,0.00070515013,0.0010487967,0.11680916,0.25012097,0.008267378
TRAIN_1074,HNSC,5,HNSC,0.00019244327,0.023435099,0.0060033365,0.016906742,0.0016355169,0.00032623447,3.79793e-05,0.8557815,0.00030995728,0.00013182386,4.3651802e-10,6.9828857e-06,0.0012679078,0.013994964,0.06029149,0.0005731653,0.0006339599,2.78871e-10,2.3516412e-05,0.00079577055,0.0010122269,0.016134638,1.3951035e-05,9.1898364e-09,2.4985147e-05,0.00046581664
TRAIN_1075,PAAD,2,LIHC,0.0031290443,0.0033129693,0.10062271,0.038284425,0.029465433,0.008004074,0.036581866,0.016184416,0.029307708,0.0306215,5.748519e-05,0.009734721,0.16879728,0.064733304,0.043445036,0.159139,0.030329322,0.00017781892,0.030236457,0.047705498,0.06903842,0.05148047,0.0170275,0.0013347506,0.00031219787,0.010936517
TRAIN_1076,BRCA,3,HNSC,0.0045864033,0.044511713,0.17206821,0.008605101,0.044290658,0.0033451056,0.004295108,0.32381707,0.029344343,0.005390575,1.7569038e-05,0.00035137264,0.014138678,0.106716596,0.0058187777,0.05065765,0.019148668,4.872007e-06,0.0010572425,0.007500659,0.005725678,0.13614012,0.0063084704,1.0318751e-05,0.0014353408,0.0047137025
TRAIN_1077,SARC,3,PRAD,0.0013853948,0.0051903906,0.06287033,0.029671809,0.00222667,0.009612607,0.04466833,0.0015944816,0.059919443,0.06686096,0.08050317,0.0315157,0.037626825,0.002184151,0.0026857536,0.015317086,0.0096070375,0.023685444,0.18523525,0.10176266,0.0040188744,0.0039018998,0.009181698,0.085970476,0.065397166,0.057406355
TRAIN_1078,HNSC,5,LUSC,2.1131156e-05,0.041098185,0.028729275,0.0010088816,0.0020712533,3.925509e-05,6.0794806e-05,0.097133674,0.0001372077,8.4569665e-06,4.4107395e-08,2.7471103e-06,0.00020202014,0.03418677,0.7664651,0.00024867555,2.8668524e-05,5.5825254e-08,7.128588e-07,0.0004811165,0.0003413255,0.012713162,1.8241388e-06,1.7017496e-07,3.8005592e-06,0.015015618
TRAIN_1079,OV,2,BRCA,0.00019513155,0.0017539868,0.20528889,0.0507084,0.017546862,0.00438472,0.04431259,0.025046684,0.011503165,0.010637382,0.00077857263,0.017617729,0.060793974,0.054118652,0.030735407,0.037979826,0.042564347,0.0010428785,0.17905587,0.05137788,0.019248212,0.052402016,0.008199591,0.032678265,0.0064223423,0.03360661
TRAIN_1080,BRCA,1,BRCA,0.00041265745,0.0011440446,0.3010248,0.048129227,0.001501484,0.0040808064,0.005953141,0.002035601,0.013788724,0.011179557,0.07532099,0.019068707,0.0034374087,0.0019352301,0.00020267905,0.01102495,0.005341719,0.106288284,0.10634397,0.035492696,0.0023056678,0.0009576584,0.005043845,0.112330474,0.1200004,0.005655284
TRAIN_1081,LUAD,3,LUSC,3.965905e-07,7.446e-06,1.6945423e-05,3.5254056e-05,7.714613e-05,1.0122761e-06,6.7628565e-07,6.416948e-05,5.8173697e-07,2.3612046e-09,1.184501e-08,3.7357884e-07,7.553547e-06,0.24604677,0.7519161,2.4226638e-06,7.8218653e-07,1.3341351e-08,3.292011e-08,2.4516203e-07,0.00027717944,0.0015390281,1.0912145e-06,7.074982e-08,1.5872399e-07,4.4830313e-06
TRAIN_1082,SKCM,1,SKCM,0.00093380886,0.00078457966,0.00018961697,0.0012568476,0.003300198,0.00037249783,0.00034704563,0.0031978122,0.00056008325,0.00010548635,1.5076088e-11,0.00015270476,0.008562447,0.007049496,0.009238864,0.00020789694,0.00081853237,7.412242e-13,3.2973912e-05,0.00033307046,0.9518225,0.0102175195,7.179689e-05,3.8484544e-09,8.989598e-06,0.00043521982
TRAIN_1083,KIPAN,2,KIPAN,0.0093843,0.005181342,0.032870457,0.028521689,0.0054114033,0.029600428,0.046917655,0.036065765,0.14216653,0.07986873,0.005171541,0.007721029,0.052883253,0.012991938,0.0033207422,0.025509823,0.077719025,0.11122141,0.059885256,0.08396324,0.010271376,0.015966903,0.077783406,0.016344145,0.017349476,0.005909214
TRAIN_1084,CESC,1,PRAD,0.0024319899,0.00252591,0.1527516,0.023246242,0.008731035,0.046752226,0.009095472,0.0066764653,0.07847685,0.015356613,0.016575407,0.009998,0.057371814,0.012532175,0.0021164957,0.045493256,0.009934682,0.051919337,0.2479428,0.059004333,0.01266947,0.009215534,0.01685507,0.056093566,0.028817954,0.017415684
TRAIN_1085,SKCM,2,SKCM,6.9503284e-07,9.544306e-05,1.3446922e-05,0.00014931831,5.185533e-05,1.3921866e-06,1.1435391e-07,0.0013195449,3.9616273e-07,1.943691e-10,4.3796328e-11,3.3126806e-09,1.1983888e-05,0.0014505654,0.0036235522,7.5738615e-10,9.615575e-10,9.4180344e-11,3.1473074e-10,5.1871043e-06,0.99234843,0.0008483818,9.88578e-11,3.8213082e-11,5.4863017e-11,7.958821e-05
TRAIN_1086,LUAD,2,STES,0.00014033569,0.022616988,0.018725727,0.011940312,0.02865097,0.0002762565,0.0021299457,0.015702479,0.0027626671,0.0024807716,3.7923573e-07,0.00018112239,0.050959274,0.2603666,0.12706183,0.005971708,0.0006325852,9.85091e-08,0.00038034774,0.0031830226,0.014019977,0.4151026,0.007976024,1.3500278e-07,2.4946274e-07,0.008737528
TRAIN_1087,PRAD,5,KIRC,0.0050038705,0.007490103,0.042895656,0.021386119,0.016801711,0.018839892,0.06507616,0.018579416,0.11423324,0.14821896,0.00257464,0.011527156,0.07598854,0.032965727,0.0037534032,0.0681913,0.032326836,0.010861517,0.048314318,0.095035434,0.017178414,0.027131693,0.088387825,0.005338928,0.010369116,0.011530007
TRAIN_1088,HNSC,1,LUSC,8.710434e-05,0.0016123656,0.00043402126,0.0007067991,0.008102354,6.389313e-05,8.449017e-05,0.0056090285,0.00012378301,7.808857e-06,1.2714214e-07,8.784873e-05,0.0048385323,0.26819944,0.51343316,0.00026043746,1.5204713e-05,1.134525e-08,6.472083e-07,0.0008221039,0.003261471,0.19111176,1.2766371e-05,6.209354e-08,6.6721936e-06,0.0011180565
TRAIN_1089,PRAD,3,PRAD,0.0005040665,0.0011087058,0.13583702,0.026254814,0.0018894107,0.0061686025,0.0068486673,0.0011711542,0.011225181,0.006195707,0.16560318,0.011524113,0.003069267,0.0021230187,0.0006541942,0.010317128,0.0051877154,0.09573873,0.1656483,0.0730494,0.0035807386,0.0013041885,0.0059480453,0.1138783,0.14159814,0.0035722186
TRAIN_1090,THCA,1,THCA,4.49158e-05,5.634119e-05,0.0020547642,0.0034466258,0.0015711243,0.0002528191,0.0022075612,0.00011618528,0.002118514,0.0033199443,0.0012298,0.0024911324,0.0011286894,0.001804778,0.00012444859,0.00058280677,0.00012684338,0.0062994105,0.012795173,0.0011154525,0.015983148,0.0003323008,0.0008653331,0.93412787,0.0053045875,0.0004993567
TRAIN_1091,SKCM,1,SKCM,1.6876577e-08,9.611273e-07,7.489072e-08,5.353008e-06,1.8914171e-06,5.8061426e-07,6.7810624e-10,1.5465538e-07,4.4337614e-09,3.5233705e-11,1.2411274e-11,6.4335284e-09,1.891001e-09,3.6788566e-07,0.000104417355,3.9735555e-11,1.9193934e-10,3.3689915e-12,2.0355889e-11,9.975672e-08,0.9998755,9.262881e-06,1.885645e-11,1.2804076e-11,2.669295e-10,1.2035944e-06
