row_index,truth,gate_uses_non_eb,h0__ACC,h0__BLCA,h0__BRCA,h0__CESC,h0__COAD,h0__DLBC,h0__GBMLGG,h0__HNSC,h0__KIPAN,h0__KIRC,h0__LAML,h0__LGG,h0__LIHC,h0__LUAD,h0__LUSC,h0__OV,h0__PAAD,h0__PCPG,h0__PRAD,h0__SARC,h0__SKCM,h0__STES,h0__TGCT,h0__THCA,h0__THYM,h0__UCEC,candidate__ACC,candidate__BLCA,candidate__BRCA,candidate__CESC,candidate__COAD,candidate__DLBC,candidate__GBMLGG,candidate__HNSC,candidate__KIPAN,candidate__KIRC,candidate__LAML,candidate__LGG,candidate__LIHC,candidate__LUAD,candidate__LUSC,candidate__OV,candidate__PAAD,candidate__PCPG,candidate__PRAD,candidate__SARC,candidate__SKCM,candidate__STES,candidate__TGCT,candidate__THCA,candidate__THYM,candidate__UCEC
675,COAD,False,0.00037604547,0.003098901,0.028503453,0.0021548464,0.75175095,0.0015999728,0.0039427364,0.023206934,0.003603107,0.004647058,0.0007541886,0.0022457298,0.007489106,0.003161854,0.0027943472,0.044535886,0.052601233,0.0009273396,0.004078233,0.017582836,0.001626752,0.030847227,0.0011581337,0.0009849775,0.002398384,0.003929804,0.00017021933,0.0033345367,0.030909337,0.001411859,0.80350244,0.0008976008,0.0026964624,0.014658886,0.0035180193,0.0043705697,0.0005859462,0.0010799697,0.0055086063,0.0018021797,0.0024491264,0.046346318,0.033980742,0.00081064797,0.003300964,0.00846513,0.0013172844,0.021916712,0.00043156082,0.0006078025,0.0015398647,0.0043871575
676,PAAD,True,0.0037309744,0.008477158,0.058334075,0.08445153,0.020110833,0.012809512,0.014497244,0.009305553,0.13601969,0.10562756,0.0024344127,0.0044177077,0.04043367,0.023423415,0.005707033,0.068245076,0.053435653,0.029248321,0.059316326,0.062555656,0.022184297,0.016598983,0.09228688,0.01896268,0.016445963,0.030939888,0.0037309744,0.008477158,0.058334075,0.08445153,0.020110833,0.012809512,0.014497244,0.009305553,0.13601969,0.10562756,0.0024344127,0.0044177077,0.04043367,0.023423415,0.005707033,0.068245076,0.053435653,0.029248321,0.059316326,0.062555656,0.022184297,0.016598983,0.09228688,0.01896268,0.016445963,0.030939888
677,THYM,False,0.0057250666,0.006326216,0.023118226,0.025713496,0.009764276,0.016764663,0.030213945,0.010489965,0.041171636,0.015059997,0.049097467,0.023038607,0.057555888,0.00982556,0.0032355986,0.031863343,0.025775181,0.019057142,0.08166065,0.07346995,0.014416885,0.011416615,0.36071026,0.024361651,0.013200364,0.01696728,0.0028726303,0.006006006,0.018632032,0.025894785,0.008946971,0.011232808,0.0260083,0.015504485,0.049253594,0.018772855,0.059238605,0.022241764,0.05437908,0.0120692,0.0041730655,0.03149117,0.025193756,0.010939994,0.07830019,0.05725466,0.016148467,0.013344448,0.38058513,0.024562994,0.0096599,0.017292973
678,ACC,False,0.27512202,0.05814797,0.05841311,0.07957789,0.018284557,0.020656351,0.022956803,0.03821537,0.09740242,0.049556527,2.0076643e-06,0.0053335708,0.04011122,0.066400945,0.019389043,0.01488955,0.00558397,1.2126286e-05,0.007624781,0.016333653,0.03500313,0.026319273,0.030206373,0.0002596393,0.0019610263,0.012236584,0.4158497,0.06944889,0.039813157,0.042844333,0.006258648,0.025771968,0.015332203,0.011968233,0.1068495,0.05521576,2.2792165e-06,0.0022412008,0.02605457,0.042224035,0.011819416,0.0073111593,0.0016500638,7.9650545e-06,0.004166157,0.005240184,0.03315796,0.009234159,0.058785785,0.0001232651,0.0010754925,0.007553928
679,STES,False,3.3320997e-05,0.00017559147,0.0027130812,2.6624132e-06,0.03674272,1.7322624e-05,1.573106e-06,4.2879703e-05,0.00019459636,1.387167e-07,2.9104332e-09,1.1461343e-07,9.1053325e-06,0.0012285858,9.179705e-05,2.3805011e-08,2.488937e-08,3.719844e-08,9.0546335e-09,1.8753811e-06,6.162609e-05,0.8317885,8.074642e-09,1.0919871e-09,1.4062347e-06,0.12689306,1.159322e-05,8.272946e-05,0.0021191067,2.0697423e-06,0.038838208,3.8203466e-06,1.5789813e-06,2.639158e-05,9.2135684e-05,1.3710601e-07,2.9104332e-09,1.14611304e-07,3.357679e-06,0.0006347324,3.4785502e-05,2.3805017e-08,2.4889637e-08,3.719844e-08,9.0546335e-09,1.8933353e-06,3.1017156e-05,0.8397146,8.074642e-09,1.0919871e-09,1.1792469e-06,0.11840042
680,KIRC,False,0.00090916135,0.0013607019,0.0043758946,0.0031191558,0.00021624239,0.0018599805,0.00045115605,0.0006079369,0.1988826,0.75660306,0.0006942763,0.0002771571,0.0022356764,0.0010794898,8.5919244e-05,0.002416666,0.0006520996,0.0049744793,0.0051640808,0.003977448,0.0011867816,0.00031936687,0.004115886,0.0011890586,0.0026615527,0.00058424106,0.0016971761,0.0011902896,0.0038433534,0.0020485844,0.00010596969,0.0012151805,0.00029071764,0.00034223634,0.1823282,0.78142476,0.00063038315,0.00016025183,0.002919317,0.00052044506,3.8396734e-05,0.0014967284,0.0003412417,0.00686286,0.0034294988,0.0015040735,0.0006413935,0.0001789389,0.0031884715,0.00052508456,0.0026821601,0.0003942875
681,LUSC,False,0.0052748476,0.12812941,0.031415246,0.14815822,0.017713873,0.00086018175,0.005439024,0.18904465,0.0002804805,7.817607e-05,8.0603996e-07,0.00062423677,0.0043729343,0.032988407,0.27956527,0.0027979286,0.0032456124,1.1451924e-06,0.00027033885,0.0021104256,0.0036144892,0.09727429,5.6576857e-05,7.028439e-07,2.9258454e-05,0.04665349,0.001039108,0.16525045,0.030337114,0.15103653,0.009875526,0.0003043896,0.004834877,0.18080013,0.00022063746,0.00010567697,8.0604e-07,0.0005164177,0.0042101922,0.025926303,0.2809138,0.0028262294,0.00399487,1.1451925e-06,0.00027447272,0.0015873121,0.002567317,0.08131367,5.666194e-05,7.0413415e-07,3.3622684e-05,0.051971983
682,STES,False,0.00031919117,0.00041703932,0.3665823,0.00036886372,0.12796074,0.0003491822,0.0003861978,7.4213644e-06,0.00013052943,3.156392e-06,1.3561684e-06,7.4981367e-06,1.8834908e-05,9.750789e-06,0.000106664374,1.809175e-05,8.28646e-05,5.157395e-07,5.696245e-06,0.0040644226,0.0019531907,0.1200111,5.874192e-06,1.9027036e-06,0.0014801489,0.37570742,0.00031690075,0.0004169252,0.3822825,0.0003704783,0.18614496,0.00083473156,0.0003861978,7.4337504e-06,5.767374e-05,3.156392e-06,1.3561684e-06,7.4981385e-06,1.8834908e-05,9.750799e-06,0.000106664374,1.809175e-05,8.28646e-05,5.157395e-07,5.696245e-06,0.004070541,0.0019531904,0.12075406,5.874192e-06,1.9027036e-06,0.0014807038,0.3006615
683,KIPAN,False,0.0013173609,0.0040684715,0.060369432,0.028208395,0.0046577235,0.007873255,0.01449849,0.008217541,0.4724318,0.15968557,0.0012805777,0.003925618,0.026219377,0.010374698,0.0012999091,0.025246449,0.013683384,0.006378745,0.06311702,0.027567713,0.0039008185,0.013762323,0.023137048,0.0035501677,0.0057394346,0.009488782,0.0006040709,0.0010424185,0.043374717,0.01190456,0.0016589041,0.0026454036,0.0055398424,0.0046456326,0.6788398,0.123034075,0.0008756605,0.001723571,0.013860801,0.007727154,0.0004065719,0.008237032,0.0044167778,0.0029943227,0.03693019,0.010450722,0.0015180972,0.007969517,0.016025342,0.0019697975,0.0024916152,0.0091134785
684,LUAD,False,0.0059773773,0.004205072,0.0069012386,0.014756308,0.038112532,0.014214016,0.23346119,0.008205577,0.005667343,0.005747672,5.279458e-06,0.029111413,0.07855455,0.15072756,0.0843375,0.043750156,0.029094288,1.1647389e-05,0.011570457,0.04940839,0.04790954,0.030217811,0.09623306,0.0009787764,0.0036373925,0.0072038295,0.0029674838,0.0036755493,0.0076150377,0.01837338,0.038161967,0.005949985,0.22018112,0.009030005,0.0038226258,0.0041221175,4.986769e-06,0.024713434,0.09769352,0.15542588,0.085744746,0.03657733,0.03260956,9.937798e-06,0.010872261,0.046961445,0.050623562,0.042437244,0.088887446,0.0011287753,0.002156351,0.010254237
685,SARC,True,0.001182641,0.0072746803,0.24982339,0.0043732272,0.034422066,0.004262044,0.057297133,0.03086456,0.01257407,0.015225922,0.004930639,0.012593638,0.05212596,0.010354786,0.0023747454,0.12386509,0.14573143,0.0036473768,0.015865138,0.10820014,0.0026409049,0.046657536,0.0025619587,0.0009893537,0.010879134,0.039282456,0.001182641,0.0072746803,0.24982339,0.0043732272,0.034422066,0.004262044,0.057297133,0.03086456,0.01257407,0.015225922,0.004930639,0.012593638,0.05212596,0.010354786,0.0023747454,0.12386509,0.14573143,0.0036473768,0.015865138,0.10820014,0.0026409049,0.046657536,0.0025619587,0.0009893537,0.010879134,0.039282456
686,UCEC,False,0.00085449935,0.0068672732,0.0002419349,0.0017533869,0.019436985,0.018314902,0.00053255906,0.007878431,0.00051402824,1.5980571e-05,8.480372e-12,1.1971037e-05,0.024608841,0.0018711155,0.008795548,6.0302345e-06,5.6219236e-05,5.0073765e-11,9.570703e-08,0.0001293708,0.0026207669,0.09523124,3.5412377e-05,3.4514946e-11,1.1262201e-10,0.8102234,0.00038966027,0.008652899,0.00036030443,0.0018924067,0.014476468,0.01529698,0.00038908314,0.004742405,0.00061748095,1.08094855e-05,8.480372e-12,1.4443022e-05,0.027492855,0.00073059456,0.0075690043,4.328691e-06,4.7973233e-05,5.0073765e-11,9.987511e-08,8.77421e-05,0.0010644225,0.11241386,2.6424097e-05,3.4519727e-11,1.1283521e-10,0.80371976
687,THCA,False,1.036206e-05,1.3677116e-05,0.0009985496,0.0006675452,0.0014179607,6.8071604e-05,0.00088276865,3.3990418e-05,0.00011113775,0.00013286748,0.0038221024,0.0030219264,8.8267785e-05,0.000299866,3.8883696e-05,0.00012546979,6.283341e-05,0.0040834956,0.008161172,0.00088490255,0.0036934384,9.590366e-05,1.1002403e-05,0.9647348,0.0062201675,0.00031889614,6.696598e-06,6.196649e-06,0.00078432844,0.000437956,0.001124562,2.6178563e-05,0.00085003005,2.4554518e-05,0.00010612911,0.00013829322,0.003965132,0.002986022,6.304417e-05,0.00028937162,2.6107959e-05,0.00010392654,4.223758e-05,0.003454156,0.008371524,0.00060336356,0.0036148934,8.673375e-05,5.582255e-06,0.96906054,0.0036216965,0.00020079136
688,BRCA,False,0.019886795,0.010847068,0.52281123,0.03344404,0.013400427,0.0039262534,0.014868782,0.028381482,0.086825095,0.055990137,0.00020162629,0.0053246934,0.020611191,0.021813985,0.0020225486,0.0050971215,0.0017308451,0.0001783018,0.0026431407,0.017678749,0.010312529,0.0368099,0.006230227,0.00017508707,0.0029060878,0.07588265,0.041755494,0.0111973155,0.5566059,0.03130505,0.008251131,0.0022173673,0.014514499,0.026393939,0.09267314,0.047992457,0.0001531739,0.0038360427,0.024602385,0.014112175,0.0013078385,0.0042689824,0.001203787,0.00019436612,0.0021849694,0.011397057,0.0070778662,0.030518783,0.004944542,0.00012154989,0.0031294657,0.05804068
689,KIPAN,False,0.019522136,0.0067654597,0.06672666,0.06018774,0.0053259577,0.00857,0.0063120467,0.010033474,0.14191917,0.39484364,0.0005222231,0.0044120485,0.023911584,0.018481223,0.002933859,0.022763338,0.006252914,0.009110594,0.06777104,0.022316769,0.010128991,0.010154422,0.03431472,0.016256893,0.010552254,0.019910796,0.017467245,0.004704591,0.05788094,0.050554555,0.0015543593,0.0045414376,0.007296477,0.008597022,0.13321272,0.4156409,0.00041321357,0.004996114,0.026616277,0.019830728,0.002318471,0.01963315,0.0056416425,0.009389084,0.080905676,0.016459033,0.0077346927,0.012382454,0.042196542,0.01639247,0.009765053,0.023875218
690,ACC,False,0.7552892,0.00785078,0.019977825,0.0027464957,0.0048614466,0.0003798899,0.0062247408,0.04339766,0.017831864,0.008937028,5.7362306e-09,0.0029354282,0.021077031,0.010991472,0.019145375,0.0020150342,0.0003351192,1.9749596e-07,0.00019612745,0.00021184154,0.0042553656,0.024501653,0.0005882533,1.3209512e-05,1.7777646e-05,0.046219118,0.79536957,0.006709857,0.018203106,0.002493503,0.0030339337,0.00032148624,0.0044679493,0.028503606,0.019333983,0.007157941,6.246427e-09,0.0024120754,0.017938226,0.010689658,0.011532583,0.0006253142,0.00014337855,1.5058977e-07,0.00014934895,0.00017389812,0.0043149972,0.018292014,0.00049595436,1.1000366e-05,1.7642678e-05,0.047608834
691,LUSC,True,0.0038015374,0.016833646,0.0029071907,0.00075708755,0.045830693,0.0011182533,0.00055832055,0.12033729,0.0026485054,0.00019013422,7.004695e-07,4.9941336e-05,0.056684278,0.3323975,0.27396196,0.00019250247,0.00011074999,8.9677066e-08,4.888502e-06,0.00057157275,0.004346443,0.13300045,2.419463e-05,8.20813e-07,3.259107e-05,0.0036386875,0.0038015374,0.016833646,0.0029071907,0.00075708755,0.045830693,0.0011182533,0.00055832055,0.12033729,0.0026485054,0.00019013422,7.004695e-07,4.9941336e-05,0.056684278,0.3323975,0.27396196,0.00019250247,0.00011074999,8.9677066e-08,4.888502e-06,0.00057157275,0.004346443,0.13300045,2.419463e-05,8.20813e-07,3.259107e-05,0.0036386875
692,KIRC,False,0.0047917855,0.0059632678,0.03242316,0.021685725,0.0031323838,0.0143728135,0.0045880913,0.0065418975,0.10560405,0.33055982,0.0068265535,0.0016045993,0.0105086705,0.010591777,0.0014093597,0.025734033,0.0076390738,0.04535335,0.17787926,0.029207878,0.0052286414,0.0028451644,0.101349734,0.023292365,0.016843937,0.004022717,0.00091052643,0.005035354,0.036947012,0.016848,0.004192337,0.0084472755,0.003879967,0.007439929,0.091010556,0.41741654,0.005461352,0.0012063659,0.0067592934,0.01180339,0.0014574699,0.035118878,0.010883525,0.047278043,0.17830737,0.024652481,0.005158858,0.002778514,0.03782003,0.024157258,0.0106334565,0.004396202
693,LGG,False,3.1550605e-06,7.4343816e-06,0.009019836,0.0002567876,7.5956035e-05,1.22128495e-05,0.24904,9.522692e-05,2.5233876e-05,3.6421643e-05,0.02570023,0.70574605,2.43087e-05,1.272575e-05,9.454316e-06,6.570967e-05,5.9177244e-05,0.00028622366,0.00028832542,0.0005030605,5.0362818e-05,3.144476e-05,1.56046e-06,0.00070892076,0.0032300884,0.0047101104,3.1373738e-06,1.4419717e-05,0.0110801915,0.00036005507,6.1557635e-05,8.194816e-06,0.23737057,0.00011383507,3.749034e-05,6.837547e-05,0.025954925,0.7135187,2.5770303e-05,1.21771845e-05,1.0150014e-05,7.013379e-05,5.9684106e-05,0.0002482388,0.0004207388,0.00051282684,4.7172463e-05,3.848925e-05,1.3353922e-06,0.0007298538,0.0033501491,0.0058819475
694,SKCM,False,0.0044973767,0.01240121,0.13082539,0.09931634,0.075766824,0.0058997786,0.03475385,0.028628869,0.007307321,0.007851261,0.0007025558,0.008551862,0.016095014,0.050181534,0.0049320804,0.01658717,0.01424366,0.002236871,0.006340223,0.022628961,0.33510467,0.048222087,0.01543978,0.019980242,0.005309818,0.026195314,0.0022320456,0.0066596717,0.12727468,0.08397487,0.058582954,0.0022035306,0.04349475,0.02938839,0.006148989,0.007280865,0.00067364104,0.008383242,0.018311314,0.059776258,0.0061916527,0.021647293,0.013974445,0.002571866,0.007985519,0.029840939,0.3558456,0.04543558,0.012654516,0.02498865,0.0038878561,0.020590847
695,KIRC,True,0.0041610333,0.0031038309,0.14890268,0.027504358,0.01443646,0.018854817,0.12321964,0.007984394,0.072096094,0.1167175,0.00063822884,0.016506411,0.102728605,0.024144405,0.005149604,0.02266196,0.032137807,0.009319928,0.056115158,0.029637352,0.012022296,0.017012913,0.0960351,0.006069455,0.013294601,0.0195454,0.0041610333,0.0031038309,0.14890268,0.027504358,0.01443646,0.018854817,0.12321964,0.007984394,0.072096094,0.1167175,0.00063822884,0.016506411,0.102728605,0.024144405,0.005149604,0.02266196,0.032137807,0.009319928,0.056115158,0.029637352,0.012022296,0.017012913,0.0960351,0.006069455,0.013294601,0.0195454
696,BRCA,False,0.0007708909,0.0034854028,0.80290323,0.028763266,0.00064802513,0.0026892123,0.0067986487,0.008086791,0.026819598,0.0060389396,0.004289671,0.004028929,0.0036003557,0.004344735,0.0005784809,0.004765723,0.00089262467,0.013358732,0.022454692,0.012909108,0.0028497558,0.0030365833,0.0016615296,0.00846762,0.009640912,0.016116554,0.0009371354,0.0013973841,0.7945583,0.029476812,0.00034815655,0.00063845475,0.006385189,0.004962425,0.039073784,0.011368331,0.0035975622,0.0038818636,0.0049238233,0.0034972688,0.00051462004,0.0045925137,0.0004909012,0.009834898,0.028747544,0.010262954,0.0029261196,0.0030237306,0.001729326,0.008787709,0.0059241704,0.018119084
697,BRCA,False,0.0026449866,0.004021613,0.040542845,0.0402425,0.0024219651,0.026129566,0.008699627,0.0042290254,0.09042555,0.0483045,0.019896302,0.004548154,0.0076508755,0.0041587804,0.001605915,0.032440774,0.01137922,0.03833452,0.38964707,0.051666413,0.0050196624,0.0022142308,0.031682797,0.057048585,0.0716208,0.003423723,0.0023654194,0.0036484713,0.045031197,0.054995216,0.0027496535,0.016714878,0.009761258,0.0050286753,0.09075553,0.051702417,0.020625321,0.004918481,0.0076259985,0.002740291,0.0019248237,0.04046343,0.011350935,0.037775636,0.37628764,0.041324195,0.0065943045,0.0021461607,0.030788278,0.053114522,0.07518574,0.0043814625
698,SKCM,False,0.0053860466,0.019973755,0.16295074,0.039927345,0.03168194,0.0354187,0.04028235,0.020405233,0.13145979,0.15046547,0.0037617686,0.006018606,0.026499467,0.04053448,0.00501529,0.031478647,0.009489769,0.0073849005,0.02277579,0.060392406,0.023523312,0.023927618,0.053802706,0.0025079513,0.008420505,0.036515467,0.0035575065,0.041279934,0.16907923,0.029826323,0.018687315,0.028127525,0.03730598,0.016013715,0.1510093,0.19117112,0.0029594789,0.004484913,0.027761953,0.041387666,0.0037322654,0.034433916,0.006170121,0.008329465,0.024108138,0.035832576,0.019085098,0.028594578,0.031040339,0.0019180612,0.0057867817,0.038316753
699,LIHC,False,0.0014052861,0.0037085412,0.0017119473,0.0005928805,0.019622741,0.0050862003,0.024290925,0.012784665,0.002671352,0.0015262391,2.0742814e-06,0.0015658016,0.4463388,0.08737296,0.1856111,0.009988107,0.006719009,6.405681e-07,0.0065421634,0.019213092,0.007424645,0.13949455,0.0013219065,1.2410869e-06,0.00014041648,0.014862646,0.002197565,0.0041403268,0.0017322919,0.00040705572,0.018893851,0.0016240551,0.028426548,0.0082978755,0.0022255362,0.0014481967,2.0742827e-06,0.0017685852,0.4863157,0.06430925,0.17797625,0.006421151,0.0032543405,6.405696e-07,0.0064713527,0.013743384,0.011617808,0.13541333,0.00095467427,1.2052805e-06,7.490396e-05,0.022282084
700,STES,False,0.0021371332,0.014701914,0.08297192,0.015860414,0.03236895,0.0065849004,0.034090966,0.041079767,0.043528408,0.030740878,0.00049107784,0.00938519,0.043085773,0.035695743,0.018399296,0.10151579,0.06648214,0.0005093615,0.08516942,0.23023123,0.023854652,0.03426508,0.0069998587,0.001846979,0.01278849,0.025214659,0.0010881588,0.014720394,0.08527254,0.015266304,0.032789927,0.002567228,0.029176328,0.044536777,0.042389132,0.026341522,0.00041510168,0.0075667715,0.046847466,0.033124886,0.021990202,0.09499285,0.05850296,0.0003330241,0.10477306,0.23213798,0.016242709,0.034204535,0.004867893,0.0017374654,0.008508031,0.039606724
701,LGG,True,1.0607541e-05,3.4629265e-05,0.000989175,0.00012992242,0.0014224793,3.9053684e-05,0.46866244,0.0008044382,1.649059e-05,1.6043812e-05,0.0031734381,0.49704176,0.00017014156,0.00023686021,0.00010304568,0.0014343637,0.0013652262,0.00033052554,0.0002885961,0.020803547,0.00021349711,0.00039493744,3.0522942e-06,0.00017589991,0.00017188274,0.0019679386,1.0607541e-05,3.4629265e-05,0.000989175,0.00012992242,0.0014224793,3.9053684e-05,0.46866244,0.0008044382,1.649059e-05,1.6043812e-05,0.0031734381,0.49704176,0.00017014156,0.00023686021,0.00010304568,0.0014343637,0.0013652262,0.00033052554,0.0002885961,0.020803547,0.00021349711,0.00039493744,3.0522942e-06,0.00017589991,0.00017188274,0.0019679386
702,GBMLGG,False,0.010891079,0.009555703,0.06552486,0.048285928,0.005099007,0.019137079,0.03675774,0.013635893,0.09526477,0.09763055,0.008298631,0.0088909175,0.040665377,0.016049044,0.0025805242,0.07153424,0.045442387,0.03843951,0.13673039,0.051346514,0.008747278,0.011377086,0.10406052,0.022028903,0.024879055,0.0071470384,0.0061596036,0.009031338,0.06674254,0.05293196,0.0030808342,0.0046383655,0.03794346,0.012665115,0.088438496,0.11478914,0.008861967,0.00976494,0.04070646,0.014116127,0.0022549701,0.07431061,0.055582136,0.059366222,0.1553082,0.04294272,0.0070573646,0.012967727,0.077614814,0.019617323,0.015082246,0.008025231
703,COAD,True,0.008005243,0.0038397012,0.119331494,0.03267828,0.01271207,0.021175206,0.043798883,0.006673736,0.048528403,0.066475384,0.036811836,0.024397384,0.013214858,0.0059333574,0.0017301199,0.013996249,0.05020121,0.11027828,0.08887218,0.049961828,0.00789309,0.00773764,0.029329725,0.1345443,0.047543872,0.014335682,0.008005243,0.0038397012,0.119331494,0.03267828,0.01271207,0.021175206,0.043798883,0.006673736,0.048528403,0.066475384,0.036811836,0.024397384,0.013214858,0.0059333574,0.0017301199,0.013996249,0.05020121,0.11027828,0.08887218,0.049961828,0.00789309,0.00773764,0.029329725,0.1345443,0.047543872,0.014335682
704,ACC,False,0.62690306,0.0073133255,0.010899431,0.017619126,0.0025496173,0.010874871,0.0070711006,0.0069628386,0.10417662,0.06857953,0.00013915538,0.0029336445,0.018388003,0.014438926,0.00093487714,0.0025999416,0.0031193227,0.0009290914,0.002798995,0.015967714,0.013770059,0.012066074,0.041933846,0.00037871467,0.0013822144,0.005269892,0.9515297,0.0004217434,0.00076471566,0.0012956116,6.777231e-05,0.001029848,0.00054208876,0.00036453892,0.016801242,0.007836642,1.41606315e-05,0.00012268063,0.0016245198,0.0013979037,4.9434697e-05,7.721017e-05,0.00014714178,5.3912503e-05,0.00016817637,0.00043332574,0.0016909224,0.00050230924,0.0126191005,3.093547e-05,7.884193e-05,0.0003356097
705,LIHC,False,0.005004432,0.029745242,0.016914759,0.003912156,0.1992142,0.0165008,0.00646401,0.074120596,0.031403985,0.0033386475,1.1543936e-05,0.0010569313,0.07906138,0.2151752,0.0830446,0.0036203854,0.00056453166,1.6068308e-06,0.000101341924,0.018205935,0.018505236,0.1806989,0.003934715,9.727215e-07,0.00032647824,0.009071394,0.0041875117,0.022622714,0.015910052,0.0045212954,0.105023935,0.03242944,0.0050352467,0.0762496,0.029204585,0.0026790446,1.1543933e-05,0.0007369703,0.08187877,0.19010794,0.10399888,0.0033279534,0.00048898853,1.6068053e-06,0.00011414585,0.019778611,0.020597348,0.26794335,0.00472463,9.760918e-07,0.000213561,0.008211304
706,CESC,True,0.008082736,0.069778584,0.03849055,0.13688292,0.02616528,0.028773056,0.16506642,0.09475651,0.007277461,0.0050450973,3.6137549e-06,0.013411471,0.06319707,0.033630107,0.045304444,0.016960554,0.020465272,3.60946e-05,0.0021121968,0.071144916,0.016077707,0.09047576,0.019433202,7.9169695e-05,0.0021021164,0.025247721,0.008082736,0.069778584,0.03849055,0.13688292,0.02616528,0.028773056,0.16506642,0.09475651,0.007277461,0.0050450973,3.6137549e-06,0.013411471,0.06319707,0.033630107,0.045304444,0.016960554,0.020465272,3.60946e-05,0.0021121968,0.071144916,0.016077707,0.09047576,0.019433202,7.9169695e-05,0.0021021164,0.025247721
707,KIPAN,False,0.0005321954,0.00019930115,0.017256517,0.0072258036,0.00017664686,0.0023064571,0.0015719201,0.00028713926,0.021714289,0.0053366167,0.23197761,0.0046029068,0.0004206619,0.00039206198,3.6639503e-05,0.0020913049,0.000743553,0.54924244,0.03382639,0.03741912,0.0007130353,0.00016042386,0.00183337,0.022895353,0.05603136,0.0010067888,0.0008229467,0.00014234486,0.015903369,0.004482659,6.253668e-05,0.00066864485,0.0016800698,0.00027852852,0.026925132,0.007085046,0.26267183,0.0048750546,0.00043162535,0.00032610976,3.0653508e-05,0.0015165422,0.00042354414,0.5289738,0.043623384,0.029093534,0.0008241088,0.000113807626,0.0023320587,0.024235785,0.04101397,0.0014627828
708,KIPAN,True,0.23785326,0.017258815,0.010943977,0.027981857,0.0053817867,0.02333762,0.028565753,0.0032703443,0.12129394,0.2582525,0.0027188598,0.024780627,0.019464374,0.006482905,0.006687498,0.019916633,0.020634528,0.01060506,0.018799275,0.016979052,0.014418393,0.01626401,0.033635166,0.027937196,0.008209719,0.018326852,0.23785326,0.017258815,0.010943977,0.027981857,0.0053817867,0.02333762,0.028565753,0.0032703443,0.12129394,0.2582525,0.0027188598,0.024780627,0.019464374,0.006482905,0.006687498,0.019916633,0.020634528,0.01060506,0.018799275,0.016979052,0.014418393,0.01626401,0.033635166,0.027937196,0.008209719,0.018326852
709,KIRC,False,0.011246451,0.008729838,0.040319923,0.04245292,0.014896661,0.026076628,0.019107018,0.030417422,0.17742713,0.31716165,1.3271933e-05,0.0026213212,0.0643424,0.037465166,0.022914449,0.01172072,0.0068620197,0.00011223472,0.033668086,0.039501317,0.014497531,0.027121093,0.022241967,0.00061463506,0.0028414766,0.0256267,0.0017921675,0.0058776485,0.036947798,0.057688832,0.0132433195,0.008048985,0.012370222,0.032288574,0.16306268,0.37284872,6.3873968e-06,0.0023497252,0.05906217,0.033950385,0.019374128,0.011757337,0.008959711,8.1188366e-05,0.033752747,0.038587313,0.010372451,0.03240259,0.019300843,0.00092932105,0.0018751498,0.023069644
710,KIRC,False,0.0054578586,0.002186773,0.16158485,0.02816908,0.0043216567,0.013971701,0.028896676,0.0034018268,0.06076269,0.043550946,0.041145004,0.008771453,0.009918222,0.004286781,0.0011834414,0.0288042,0.023157738,0.118912525,0.20423469,0.043876678,0.0058263144,0.0045472807,0.061059847,0.05362476,0.03222855,0.0061184554,0.0011025986,0.0028822112,0.17083342,0.036756378,0.008197849,0.009689402,0.029042123,0.0038685685,0.06382646,0.04297533,0.044904258,0.00851751,0.010805832,0.0052603604,0.0016525568,0.032374017,0.029730069,0.09229568,0.24615231,0.04211572,0.0055510197,0.004881579,0.034447465,0.042268567,0.02278693,0.0070817675
711,KIPAN,False,0.026771633,0.021968938,0.007304728,0.011013713,0.0031868094,0.16955484,0.0061414517,0.015162371,0.29805735,0.09452424,1.194065e-06,0.0016185873,0.08466095,0.035442907,0.023340797,0.014434922,0.0028339433,1.0426703e-06,0.005568107,0.025065472,0.009730983,0.1084992,0.026301036,2.435249e-05,0.0009237037,0.007866741,0.007087403,0.019532682,0.0057728956,0.008292531,0.0020702018,0.26849893,0.00475197,0.011995014,0.27514407,0.09016653,1.1739596e-06,0.0013891739,0.06972107,0.027255217,0.024470946,0.01079907,0.0019822912,8.2123137e-07,0.005474989,0.019883018,0.010842276,0.101094596,0.029231757,1.9784182e-05,0.0006881123,0.0038334595
712,GBMLGG,False,0.00011874468,3.4194953e-05,0.0013732316,0.00028273975,0.00013156443,7.934805e-05,0.49447197,0.0004637184,0.00021201839,0.00018000399,0.013757976,0.48066828,0.00029127483,0.00015046507,2.3812177e-05,9.990216e-05,0.0007136293,0.001058379,0.0015911042,0.00089901936,4.644212e-05,0.00014570754,5.5016997e-05,0.00057011284,0.0017825882,0.00079874037,3.8258047e-05,2.9490766e-05,0.0013818179,0.000223872,9.9846904e-05,2.5933306e-05,0.49067906,0.00045750997,0.00019380581,0.00016860524,0.013032906,0.48612162,0.00023806705,0.00013690689,1.7550621e-05,7.083236e-05,0.00056345115,0.00087519654,0.001703942,0.0009282551,3.259929e-05,0.00017587171,2.7329987e-05,0.00066304003,0.0012670893,0.0008471626
